JoinField,mean_turnout_1r,std_turnout_1r,cv_turnout_1r,n_cycles_1r,mean_turnout_ro,std_turnout_ro,cv_turnout_ro,n_cycles_ro
CITY OF CHICAGO:Ward 12 Precinct 20,242.33333333333334,12.34233905438241,0.05093124781725891,3,246.33333333333334,99.7714053891862,0.4050260029330969,3
CITY OF CHICAGO:Ward 12 Precinct 21,253.63053297199636,21.30936888116042,0.08401736427969109,3,262.32091237579044,60.26367460658534,0.22973263572769986,3
CITY OF CHICAGO:Ward 12 Precinct 22,247.47736151481618,37.7229449104853,0.15242988158424695,3,289.1778857627509,100.68354816857544,0.3481716726125415,3
CITY OF CHICAGO:Ward 13 Precinct 01,299.2193270220467,45.397156065252325,0.15171866241750964,3,292.8423266492205,77.87735324138706,0.265936123826362,3
CITY OF CHICAGO:Ward 13 Precinct 02,294.922067930848,17.103266708075317,0.05799249553643308,3,288.78871075600836,95.28162842361525,0.32993543332833647,3
CITY OF CHICAGO:Ward 13 Precinct 03,493.71249592044387,38.30370479466606,0.07758301665679992,3,480.46901265142355,90.89297173356198,0.189175512551741,3
CITY OF CHICAGO:Ward 13 Precinct 04,349.75,7.625818591421851,0.02180362713773224,3,340.62130479102956,111.97292229384682,0.32873141144985624,3
CITY OF CHICAGO:Ward 13 Precinct 05,296.15267387087835,22.42766373082987,0.07573007340331583,3,291.06733167082297,63.53949738890389,0.21829827835424234,3
CITY OF CHICAGO:Ward 13 Precinct 06,344.6666666666667,11.060440015358038,0.03209025149523609,3,322.3333333333333,61.04370019365908,0.18938066244154833,3
CITY OF CHICAGO:Ward 13 Precinct 07,283.3333333333333,16.289055630494154,0.05749078457821467,3,289.0,53.113086899558006,0.18378230761092734,3
CITY OF CHICAGO:Ward 13 Precinct 08,398.54675790159655,36.95238896997731,0.0927178260451464,3,399.60703812316723,87.82543193252408,0.21977949223570595,3
CITY OF CHICAGO:Ward 13 Precinct 09,474.07140196860865,61.27386758199733,0.12925029294649304,3,461.42743637492237,110.77056485933593,0.2400606382003948,3
CITY OF CHICAGO:Ward 13 Precinct 10,444.93742672567504,35.2457579861928,0.079215089289226,3,409.69255027799994,95.81062732612403,0.23385982308223818,3
CITY OF CHICAGO:Ward 13 Precinct 11,270.65312430874826,19.763253052271317,0.07302059823897075,3,256.8362630102035,50.542866446493306,0.1967902267931899,3
CITY OF CHICAGO:Ward 13 Precinct 12,194.15615865705203,11.823604287692465,0.0608973950116983,3,211.2386896039801,67.20200881276384,0.3181330509990895,3
CITY OF CHICAGO:Ward 13 Precinct 13,276.09610154125113,23.001594755263017,0.08331010335481459,3,285.68177697189486,59.275222776519804,0.20748688770005533,3
CITY OF CHICAGO:Ward 13 Precinct 14,302.75522648083626,19.844363660901198,0.06554589954257091,3,287.11207897793264,59.14718567601766,0.206007305183993,3
CITY OF CHICAGO:Ward 13 Precinct 15,301.3333333333333,8.082903768654761,0.026823795692438368,3,284.3333333333333,62.851677251552594,0.22104927521061876,3
CITY OF CHICAGO:Ward 13 Precinct 16,370.0839184269059,29.54970879441515,0.07984596823342223,3,369.6267783019536,100.52167168643284,0.27195451625075495,3
CITY OF CHICAGO:Ward 13 Precinct 17,400.067359733219,37.07024269411375,0.09266000285260383,3,406.2433605217966,141.14686694559623,0.3474441201064826,3
CITY OF CHICAGO:Ward 13 Precinct 18,288.69171820673677,41.376933114779554,0.1433256671573407,3,276.55086225679116,79.63766080351084,0.28796750136169647,3
CITY OF CHICAGO:Ward 13 Precinct 19,224.66666666666666,17.243356208503418,0.07675084365802709,3,222.33333333333334,47.37439533475159,0.21307823988643892,3
CITY OF CHICAGO:Ward 13 Precinct 20,350.679455705969,39.666926525976024,0.11311448640788124,3,355.1915959411751,74.21824052782219,0.20895269307023193,3
CITY OF CHICAGO:Ward 13 Precinct 21,281.6666666666667,15.534906930308058,0.05515351572890434,3,296.3333333333333,46.317743180484655,0.15630284537846342,3
CITY OF CHICAGO:Ward 13 Precinct 22,371.1865141242777,19.61800009124069,0.052852135906727334,3,379.44701856140017,110.84884627875161,0.29213260575616995,3
CITY OF CHICAGO:Ward 13 Precinct 23,417.52981408937177,21.95908977637432,0.05259286651006436,3,399.9361636999338,86.0465862059969,0.21515080159281716,3
CITY OF CHICAGO:Ward 13 Precinct 24,346.06739130434784,60.00484231405176,0.1733906280158037,3,305.66956521739127,52.881379722555046,0.17300178277463107,3
CITY OF CHICAGO:Ward 13 Precinct 25,294.1089811856585,7.239415174227085,0.024614736840209414,3,294.926517571885,87.02758808488531,0.29508227609161436,3
CITY OF CHICAGO:Ward 13 Precinct 26,239.05939280018228,13.918590402437491,0.05822231136540759,3,253.89551150603782,76.05539898795645,0.2995539327844628,3
CITY OF CHICAGO:Ward 13 Precinct 27,207.3246553403308,13.599814058057309,0.06559670404724768,3,207.6727382146506,67.85442264052789,0.3267372656799735,3
CITY OF CHICAGO:Ward 13 Precinct 28,272.94356885423286,27.63339273656425,0.10124214632557263,3,265.3817530257401,85.84874631402816,0.32349151867160003,3
CITY OF CHICAGO:Ward 13 Precinct 29,226.4509489441326,9.933421978561547,0.04386566726647813,3,222.67147821438118,68.86830433484678,0.30928210872405726,3
CITY OF CHICAGO:Ward 13 Precinct 30,386.9366976538292,34.239565673358136,0.08848880419192076,3,370.2341744134573,68.96954047622862,0.18628626216230162,3
CITY OF CHICAGO:Ward 13 Precinct 31,271.2372317920822,13.180784392880605,0.04859504097499557,3,259.9848896947719,56.617111688085295,0.21777077796542352,3
CITY OF CHICAGO:Ward 13 Precinct 32,263.8010529232474,10.28701644053157,0.03899535777639433,3,252.25103906899417,44.27616745712188,0.175524222300673,3
CITY OF CHICAGO:Ward 13 Precinct 33,322.72938443670154,16.137820650348875,0.050004187497572176,3,312.3449477351916,51.08278070947748,0.16354604446102916,3
CITY OF CHICAGO:Ward 13 Precinct 34,422.9306071871128,38.87677890032036,0.09192235851381764,3,410.63073110285,63.0314938307832,0.15349921244690234,3
CITY OF CHICAGO:Ward 13 Precinct 35,475.4034794648366,29.7034398928449,0.06248048484264812,3,480.67474327910463,114.84684437232674,0.23892839384248804,3
CITY OF CHICAGO:Ward 13 Precinct 36,187.37347866806212,15.121436238902161,0.08070211615001423,3,195.20112671282246,74.94296355301488,0.3839269005002725,3
CITY OF CHICAGO:Ward 13 Precinct 37,436.96918061427624,21.73132853615683,0.04973194792732905,3,402.36597935666055,82.27117673285589,0.2044685210822211,3
CITY OF CHICAGO:Ward 13 Precinct 38,237.817321449612,39.80688524063925,0.16738429731693621,3,233.6395916443636,69.36713897395656,0.2968980491951223,3
CITY OF CHICAGO:Ward 13 Precinct 39,383.589641434263,46.67348089470371,0.12167555077918416,3,388.4807436918991,80.892580224013,0.20822803070045667,3
CITY OF CHICAGO:Ward 13 Precinct 40,337.80699424524124,43.75767896778201,0.12953455586539692,3,327.95174856131035,65.38548972261509,0.1993753349675808,3
CITY OF CHICAGO:Ward 14 Precinct 01,395.0382208524947,22.69577818797799,0.0574521071378875,3,424.78722591832866,99.01135234191611,0.23308458046935818,3
CITY OF CHICAGO:Ward 14 Precinct 02,322.0,24.020824298928627,0.07459883322648642,3,316.3333333333333,97.90471558272019,0.3094985740233515,3
CITY OF CHICAGO:Ward 14 Precinct 03,205.33333333333334,5.686240703077327,0.02769273069680516,3,204.66666666666666,81.68435182660956,0.3991092108791998,3
CITY OF CHICAGO:Ward 14 Precinct 04,80.86768624724829,12.98892864331225,0.16061951622554588,3,90.56250724133936,12.002714665796628,0.13253514099174266,3
CITY OF CHICAGO:Ward 14 Precinct 05,351.69925863757163,38.08141718578603,0.10827835501646359,3,327.5751853406071,130.6007645905644,0.39868943202998713,3
CITY OF CHICAGO:Ward 14 Precinct 06,467.3333333333333,48.21134029803915,0.1031626397247628,3,421.0,177.2794404323299,0.4210913074402135,3
CITY OF CHICAGO:Ward 14 Precinct 07,384.2742055339234,56.44266991019028,0.14688123505913428,3,375.22723966088665,101.13448675058227,0.26952863774491165,3
CITY OF CHICAGO:Ward 14 Precinct 08,401.2123449659116,45.540860793480576,0.11350812447545672,3,407.05620093203083,138.00318923296484,0.33902736014580026,3
CITY OF CHICAGO:Ward 14 Precinct 09,378.08602999022463,16.700174346523326,0.044170302581545015,3,392.62581035831704,163.8552784891082,0.41733190780191215,3
CITY OF CHICAGO:Ward 14 Precinct 10,375.23490590587875,54.00610737296826,0.14392612873418223,3,370.21968324110406,127.93742274000317,0.3455716390332614,3
CITY OF CHICAGO:Ward 14 Precinct 11,507.297651332499,91.84624103824757,0.18105000249261674,3,481.0170298427568,200.8440288143247,0.41754037041054465,3
CITY OF CHICAGO:Ward 14 Precinct 12,255.47601578105719,21.77571312045318,0.08523584123495552,3,248.3184210089474,73.50681455977751,0.29601837133592646,3
CITY OF CHICAGO:Ward 14 Precinct 13,459.663610222075,62.42059444882195,0.13579624982422472,3,431.7545800684251,106.42538570043723,0.24649509377195436,3
CITY OF CHICAGO:Ward 14 Precinct 14,242.78510444538333,23.19511651725555,0.0955376425182357,3,236.77391102974545,97.94634218407508,0.41367033115303936,3
CITY OF CHICAGO:Ward 14 Precinct 15,210.13041665334245,7.963447644224604,0.03789764362082862,3,211.8321308963582,73.16170954196937,0.34537588434950295,3
CITY OF CHICAGO:Ward 15 Precinct 01,364.2767154105737,24.982390754716175,0.0685808060132493,3,366.36182977127856,65.93598343654149,0.17997503582102328,3
CITY OF CHICAGO:Ward 15 Precinct 02,442.7671635982211,27.29909467027088,0.061655644127762865,3,437.71069280896853,98.94409865783427,0.22604907826872936,3
CITY OF CHICAGO:Ward 15 Precinct 03,160.66666666666666,17.039170558842745,0.10605292878947767,3,163.0,42.0,0.25766871165644173,3
CITY OF CHICAGO:Ward 15 Precinct 04,266.38148745437803,35.08475243890885,0.13170867380533588,3,307.2758467866949,97.35074362648018,0.3168187302858829,3
CITY OF CHICAGO:Ward 15 Precinct 05,257.83444645253377,36.2598323565619,0.1406322268240337,3,287.7025710645622,89.81016965989161,0.31216325014953605,3
CITY OF CHICAGO:Ward 15 Precinct 06,286.38423656710216,36.479388324720084,0.12737917687788888,3,317.8455762246294,59.41904712361948,0.18694313077878597,3
CITY OF CHICAGO:Ward 15 Precinct 07,194.9870615969695,45.444565729831545,0.2330645190385178,3,213.38183662377682,53.954026073919664,0.2528520089976002,3
CITY OF CHICAGO:Ward 15 Precinct 08,241.9328066590045,7.668238266309986,0.03169573557305144,3,253.31352093296576,61.78315202071157,0.24389993788393638,3
CITY OF CHICAGO:Ward 15 Precinct 09,280.27372861313944,5.964478465685039,0.02128090454713214,3,262.3963830298473,90.78095825727456,0.3459687866465306,3
CITY OF CHICAGO:Ward 15 Precinct 10,214.35273947384835,3.5775175310585516,0.01668986148644496,3,250.5720876605612,44.365694557074285,0.17705760833654588,3
CITY OF CHICAGO:Ward 15 Precinct 11,215.22488636275293,17.55188483472387,0.08155137229409834,3,239.8104752009973,68.59344807868132,0.28603190924495553,3
CITY OF CHICAGO:Ward 15 Precinct 12,225.05479315093817,18.963895420608175,0.08426345937848834,3,255.19160089036254,67.50787903099632,0.2645380129889134,3
CITY OF CHICAGO:Ward 15 Precinct 13,178.9390801894941,13.009303816902507,0.07270241806946716,3,195.08813882371774,65.94877513315379,0.33804605206032184,3
CITY OF CHICAGO:Ward 15 Precinct 14,174.29137617112542,18.384606918799022,0.10548202282107387,3,192.05218695643842,46.43223146292284,0.2417688243948749,3
CITY OF CHICAGO:Ward 15 Precinct 15,226.87771113018755,28.9601013532409,0.12764630429748536,3,238.31854533043588,60.39719739771621,0.25343053900389356,3
CITY OF CHICAGO:Ward 15 Precinct 16,256.48617137760453,26.98105401350285,0.10519496575033963,3,281.52321934389914,49.88236886838433,0.17718740565924596,3
CITY OF CHICAGO:Ward 15 Precinct 17,455.6614702098146,76.75744435224644,0.16845278648840462,3,487.77509505925735,132.37306865029024,0.27138135995690577,3
CITY OF CHICAGO:Ward 15 Precinct 18,327.2494756660179,44.927285578993235,0.13728757085876842,3,348.9441874895928,84.31956405487827,0.24164197908409946,3
CITY OF CHICAGO:Ward 15 Precinct 19,225.66964846437926,62.306445096159685,0.27609581315049736,3,242.62993893472571,92.42696695373397,0.38093801350129103,3
CITY OF CHICAGO:Ward 15 Precinct 20,254.61655559639317,12.817191583161893,0.050339191625383285,3,286.25269674340717,69.905275234746,0.24420826783479385,3
CITY OF CHICAGO:Ward 16 Precinct 01,394.44561999442664,86.6107840448705,0.21957598121154007,3,440.96029897943055,142.68591789231252,0.32357996450598464,3
CITY OF CHICAGO:Ward 16 Precinct 02,183.13814566181046,6.569435465781206,0.035871475284633296,3,199.19543790956754,27.848774609749842,0.13980628724234573,3
CITY OF CHICAGO:Ward 16 Precinct 03,283.55545592523873,54.397262721154,0.191839943772749,3,319.14346976552434,97.65197317524857,0.30598142348641433,3
CITY OF CHICAGO:Ward 16 Precinct 04,206.44180854352703,46.93788265896371,0.22736616671843937,3,241.13021595660473,78.49961033702137,0.32554862535829454,3
CITY OF CHICAGO:Ward 16 Precinct 05,395.23063488009825,75.68122742834424,0.19148623803239284,3,444.4763786306821,120.5401014225743,0.2711957422662763,3
CITY OF CHICAGO:Ward 16 Precinct 06,368.9723395477135,56.43518248825372,0.1529523393472584,3,398.9115472803639,84.44722857630477,0.2116941190397614,3
CITY OF CHICAGO:Ward 16 Precinct 07,199.48388342018916,20.437507391807987,0.10245192263857628,3,217.3375796178344,52.61824425612349,0.24210375558910344,3
CITY OF CHICAGO:Ward 16 Precinct 08,161.34712585248622,36.92311789096967,0.22884273702357197,3,166.6594571712657,45.03204965459989,0.27020398613397145,3
CITY OF CHICAGO:Ward 16 Precinct 09,374.7800877740285,70.83518054105745,0.18900465326687024,3,414.72523877256725,86.72429250235457,0.20911264710830305,3
CITY OF CHICAGO:Ward 16 Precinct 10,317.88467736492186,80.5364153456134,0.2533510454584134,3,329.43264386806203,111.28376786135068,0.3378043127563275,3
CITY OF CHICAGO:Ward 16 Precinct 11,264.356416330696,49.480052929701614,0.1871717494755439,3,292.33423355508927,82.5871696901215,0.2825094026305963,3
CITY OF CHICAGO:Ward 16 Precinct 12,117.27738044572288,27.403207613204934,0.23366149132131583,3,133.35991134123697,43.129390109980555,0.323405959678711,3
CITY OF CHICAGO:Ward 16 Precinct 13,146.07150115542242,20.816320645619275,0.14250774778764255,3,159.48526943419776,42.337240588740904,0.2654617616971132,3
CITY OF CHICAGO:Ward 16 Precinct 14,398.2128574600124,94.25343756645523,0.23669109573118177,3,436.77441903096616,135.5219076937663,0.31027894901546,3
CITY OF CHICAGO:Ward 16 Precinct 15,306.5523834152598,27.308573637443263,0.08908289452263277,3,336.2434077216412,54.5022405808848,0.1620916256773261,3
CITY OF CHICAGO:Ward 16 Precinct 16,242.42915063303712,44.65317959282862,0.1841906366302448,3,259.48304600361894,75.52696373728544,0.29106704619242096,3
CITY OF CHICAGO:Ward 16 Precinct 17,402.846894230054,27.334087512336914,0.06785229799172095,3,447.10123476294444,98.52147742148101,0.22035608439712237,3
CITY OF CHICAGO:Ward 16 Precinct 18,325.15345943446044,20.735251904567374,0.06377066367564474,3,369.28024818381283,73.52325883710132,0.1990988123483507,3
CITY OF CHICAGO:Ward 16 Precinct 19,271.672065873077,27.98480240597825,0.10300949534889806,3,301.6459545947219,68.6139066850455,0.2274650319021586,3
CITY OF CHICAGO:Ward 16 Precinct 20,298.92399296297185,8.424649658284057,0.028183250112437882,3,323.99763329671674,35.36343631536484,0.10914720566177417,3
CITY OF CHICAGO:Ward 16 Precinct 21,265.46460029387237,55.65072384844736,0.2096351972611089,3,282.47226501923654,92.50668718629215,0.32748945168118504,3
CITY OF CHICAGO:Ward 16 Precinct 22,298.4300186222928,44.74418715442493,0.14993192494839233,3,325.3630843530122,63.29934895622162,0.19454987981225044,3
CITY OF CHICAGO:Ward 16 Precinct 23,172.6210070287864,11.444549378811505,0.06629870590954787,3,201.4453328738333,71.77168693774209,0.3562836920262294,3
CITY OF CHICAGO:Ward 16 Precinct 24,282.211444037239,60.359696314269414,0.2138811079054069,3,302.8710351661969,102.8381888199672,0.3395444822365927,3
CITY OF CHICAGO:Ward 16 Precinct 25,131.38936528503893,16.512946267267992,0.12567947361222462,3,140.03317543746357,27.705550691382644,0.19784990667269037,3
CITY OF CHICAGO:Ward 17 Precinct 01,351.6666666666667,33.08070938376826,0.0940683679159287,3,374.3333333333333,104.0016025517556,0.2778315295238351,3
CITY OF CHICAGO:Ward 17 Precinct 02,233.69141182196879,32.643167698963474,0.13968492656388995,3,259.25800309851843,49.94199179887368,0.1926343302887188,3
CITY OF CHICAGO:Ward 17 Precinct 03,318.2039078518638,61.00948955642014,0.191730799185604,3,348.45165395474186,62.88846256870632,0.18047973615551988,3
CITY OF CHICAGO:Ward 17 Precinct 04,292.33941997851775,55.76407932941932,0.19075114582055708,3,317.4149659863945,64.1146700555721,0.20199006639882341,3
CITY OF CHICAGO:Ward 17 Precinct 05,206.08128438860146,54.05227915177826,0.2622862105704536,3,215.6739567568836,61.019681987602986,0.28292559243203774,3
CITY OF CHICAGO:Ward 17 Precinct 06,312.0297985222797,66.9914411333596,0.21469565230827226,3,327.9877453373694,79.47124930103132,0.24229944694819894,3
CITY OF CHICAGO:Ward 17 Precinct 07,146.33333333333334,33.17127271199182,0.22668295702955682,3,147.33333333333334,34.26854728950928,0.232591949928796,3
CITY OF CHICAGO:Ward 17 Precinct 08,204.2369639853554,45.86239186882231,0.22455480621084253,3,215.74726408281148,60.74319790184226,0.2815479406428387,3
CITY OF CHICAGO:Ward 17 Precinct 09,247.53374513239837,63.54891603624179,0.2567282937615289,3,273.13472810208765,77.46723263327834,0.28362278635005345,3
CITY OF CHICAGO:Ward 17 Precinct 10,450.5421605533613,55.51582447383069,0.12322004317119953,3,482.5674483629703,99.29033889884947,0.20575432353689707,3
CITY OF CHICAGO:Ward 17 Precinct 11,260.4059963174196,47.73868858018085,0.18332407569444062,3,284.85171937073756,70.49192038223984,0.24746882531712527,3
CITY OF CHICAGO:Ward 17 Precinct 12,170.15798739586256,34.28365182710152,0.20148129601076334,3,178.37211614591607,37.2822101219242,0.2090136672002352,3
CITY OF CHICAGO:Ward 17 Precinct 13,229.23479897975142,61.429996927782,0.2679784971618039,3,240.3785133669529,81.56526472548586,0.33932011469332685,3
CITY OF CHICAGO:Ward 17 Precinct 14,217.65542496883663,41.797170235156834,0.1920336708406935,3,235.12322849022271,53.285447486740274,0.22662774677303343,3
CITY OF CHICAGO:Ward 17 Precinct 15,503.1216991950737,66.47364461478669,0.13212239647213683,3,539.7153183419709,81.69213188768217,0.15136152173453954,3
CITY OF CHICAGO:Ward 17 Precinct 16,260.15117235515487,41.28175266323248,0.15868370797451256,3,274.83533830830135,52.994423157138215,0.19282244955592573,3
CITY OF CHICAGO:Ward 17 Precinct 17,201.18904579104,18.090424397801808,0.08991754161700721,3,227.43891265601926,25.564131238432704,0.1123999888141223,3
CITY OF CHICAGO:Ward 17 Precinct 18,591.4605087014726,77.36813038405893,0.13080861569932625,3,640.7121820615797,95.96114274020879,0.14977262088484192,3
CITY OF CHICAGO:Ward 17 Precinct 19,413.2758203575335,80.97420624022608,0.1959326005817945,3,464.84415555755965,118.53935303405736,0.2550088058908146,3
CITY OF CHICAGO:Ward 17 Precinct 20,368.3875598086124,10.060775460026795,0.027310301860501606,3,398.3492822966507,20.212198735537616,0.05073988992525808,3
CITY OF CHICAGO:Ward 17 Precinct 21,508.1695834767642,76.41830666761686,0.1503795369742177,3,530.1728146873207,82.1893963507153,0.1550237848373799,3
CITY OF CHICAGO:Ward 17 Precinct 22,470.2389437442248,75.28927624923624,0.16010855172851876,3,509.3415772922128,92.07920057400622,0.1807808446809355,3
CITY OF CHICAGO:Ward 17 Precinct 23,321.55538866830926,32.3166744511422,0.10050111299635997,3,313.93480907933025,32.94208418245293,0.10493288169942498,3
CITY OF CHICAGO:Ward 17 Precinct 24,530.5218101734191,104.69742829959944,0.1973480190482188,3,583.0766323023478,124.80373738342836,0.21404345581579196,3
CITY OF CHICAGO:Ward 17 Precinct 25,209.76528379943264,21.966228681620223,0.10471813201760909,3,229.30794909541422,20.352000821784355,0.08875401355282263,3
CITY OF CHICAGO:Ward 17 Precinct 26,417.47490785473616,38.58175065215492,0.09241693315273397,3,458.15326835534916,60.90626714063482,0.13293862850585447,3
CITY OF CHICAGO:Ward 17 Precinct 27,498.26763960415514,72.63891208760823,0.145782921293696,3,541.5724593884435,100.52955943394278,0.1856253169658279,3
CITY OF CHICAGO:Ward 17 Precinct 28,565.4969924888333,60.98157766331314,0.1078371387881737,3,610.8874855546829,112.37897913300074,0.18396019199994113,3
CITY OF CHICAGO:Ward 17 Precinct 29,501.2951268092367,81.325273359387,0.16223032902199863,3,553.8582162785646,114.93677694097019,0.20752021647930635,3
CITY OF CHICAGO:Ward 18 Precinct 01,604.9019646945221,77.3078107479142,0.12780221467284364,3,664.2024139643364,81.14310611746173,0.12216623187674626,3
CITY OF CHICAGO:Ward 18 Precinct 02,628.7837820923925,49.20686570069764,0.07825721194168342,3,687.9442493157575,84.07035227858843,0.12220518212370612,3
CITY OF CHICAGO:Ward 18 Precinct 03,272.3869731800766,22.598571959207927,0.08296495128005948,3,285.6954022988506,44.72816404317908,0.1565589214361642,3
CITY OF CHICAGO:Ward 18 Precinct 04,490.6130268199234,42.34878501830406,0.08631810144300946,3,503.9712643678161,51.938342458093764,0.10305814265669584,3
CITY OF CHICAGO:Ward 18 Precinct 05,440.96858237547895,67.65674489106978,0.1534275855359259,3,477.80689655172415,70.47165949453999,0.1474898332425204,3
CITY OF CHICAGO:Ward 18 Precinct 06,695.4415123735639,42.34070767856571,0.06088320430291187,3,724.4896838112371,52.61116651885947,0.07261824107983723,3
CITY OF CHICAGO:Ward 18 Precinct 07,598.6238909240669,47.20349145311287,0.07885333707655254,3,621.8446599282329,63.40409604574335,0.10196130984394208,3
CITY OF CHICAGO:Ward 18 Precinct 08,797.0280464337847,40.776094546795704,0.05116017526515398,3,835.0444582743133,77.67549381364218,0.09301959080617676,3
CITY OF CHICAGO:Ward 18 Precinct 09,591.9108162342844,14.673607387880843,0.024790233571391398,3,605.1426864202848,66.9158925024339,0.11057870152620396,3
CITY OF CHICAGO:Ward 18 Precinct 10,735.1252844818954,7.11925099145592,0.009684405014681891,3,766.5549852045683,54.08282971157063,0.07055309893671581,3
CITY OF CHICAGO:Ward 18 Precinct 11,428.55164259164457,53.64323447226641,0.125173326014717,3,451.9495129352237,82.43847344954624,0.18240637746048827,3
CITY OF CHICAGO:Ward 18 Precinct 12,601.7266655229599,36.55777090352799,0.06075477953391956,3,640.6866758163206,40.56051702575023,0.06330788286500683,3
CITY OF CHICAGO:Ward 18 Precinct 13,539.6986702442308,68.10472693655765,0.12619028115399672,3,566.0956181380144,112.06289124091141,0.19795753164369206,3
CITY OF CHICAGO:Ward 18 Precinct 14,363.3832392401243,9.466263264274597,0.026050357424491098,3,394.98040664881677,48.83566966609349,0.12364073975323552,3
CITY OF CHICAGO:Ward 18 Precinct 15,296.99373795055766,26.11378968995471,0.08792707169570703,3,311.7415330551285,65.3621851308255,0.20966787610961937,3
CITY OF CHICAGO:Ward 18 Precinct 16,437.1082519270439,16.319583414644445,0.03733533590980635,3,473.69392799594135,76.89084805268332,0.16232179369067642,3
CITY OF CHICAGO:Ward 18 Precinct 17,312.01754567827294,21.289725804449834,0.06823246352434957,3,335.4205587741829,38.5615337783478,0.11496472941096256,3
CITY OF CHICAGO:Ward 18 Precinct 18,418.1425047706657,35.19449853937908,0.08416867010131353,3,452.6073815073815,136.29948409730576,0.3011428661268594,3
CITY OF CHICAGO:Ward 18 Precinct 19,340.8829844407369,18.301066352453955,0.053687239280890614,3,387.1736096043972,48.86790012790082,0.1262170223270967,3
CITY OF CHICAGO:Ward 18 Precinct 20,333.9692181610292,1.8417849093475018,0.00551483432961014,3,366.68949569854027,59.67679067410597,0.16274475100635816,3
CITY OF CHICAGO:Ward 18 Precinct 21,464.3632541655542,32.906877674612595,0.07086451690443335,3,492.3644156300565,69.81783189328804,0.14180113281327472,3
CITY OF CHICAGO:Ward 18 Precinct 22,491.8925364904683,13.167820120831786,0.026769709121388444,3,525.0078210733612,85.03418068981364,0.16196745510564786,3
CITY OF CHICAGO:Ward 18 Precinct 23,587.7041149554983,20.59663299264334,0.03504592271606426,3,627.4137923208549,120.07596931959642,0.1913824190498357,3
CITY OF CHICAGO:Ward 18 Precinct 24,574.0136598854493,6.635993372386317,0.011560688945469699,3,612.7239075627089,130.7183847933083,0.21333978188198902,3
CITY OF CHICAGO:Ward 18 Precinct 25,354.19676323567955,45.52579908352443,0.12853251020035988,3,383.0533136389745,113.69896537756682,0.2968228216000435,3
CITY OF CHICAGO:Ward 18 Precinct 26,525.9921656988114,18.79438557756564,0.035731303245926105,3,564.60287480581,128.40015419675743,0.22741675596483546,3
CITY OF CHICAGO:Ward 19 Precinct 01,842.4623931623931,89.54028775758756,0.10628401752329349,3,818.2803418803419,129.2827348036054,0.15799320622382806,3
CITY OF CHICAGO:Ward 19 Precinct 02,715.783919783515,52.924494324918086,0.07393920548106866,3,743.893772593248,45.30449760659227,0.06090183743393725,3
CITY OF CHICAGO:Ward 19 Precinct 03,555.0786430535339,101.41528704027036,0.18270435785887276,3,569.183214973608,121.8681412728552,0.2141105676816313,3
CITY OF CHICAGO:Ward 19 Precinct 04,514.1700653711906,91.2197771375693,0.17741168395658302,3,545.2231709294487,126.88275472545122,0.2327170991452044,3
CITY OF CHICAGO:Ward 19 Precinct 05,569.0932982917215,57.58813615280107,0.10119278565688004,3,574.4406482698204,68.10815267948414,0.11856429882638297,3
CITY OF CHICAGO:Ward 19 Precinct 06,556.1076139088728,83.43847479323956,0.15004015896626852,3,568.3980815347721,104.34623252851141,0.18357949458020462,3
CITY OF CHICAGO:Ward 19 Precinct 07,810.4406130268198,93.10406583861693,0.11488079982923542,3,796.4789272030652,109.67773036354107,0.13770324187821023,3
CITY OF CHICAGO:Ward 19 Precinct 08,496.6312476025478,4.727765154221601,0.009519669124817564,3,529.2857552343497,35.021551444546176,0.06616756846032976,3
CITY OF CHICAGO:Ward 19 Precinct 09,466.8545405111474,18.47255032236255,0.03956810680718113,3,485.3860793909733,28.338610269361077,0.05838364854822017,3
CITY OF CHICAGO:Ward 19 Precinct 10,544.3583004818221,49.53913289116164,0.09100464316850426,3,549.7047744196233,46.15711222856298,0.08396709356817125,3
CITY OF CHICAGO:Ward 19 Precinct 11,458.3333333333333,55.428632793289545,0.12093519882172264,3,480.3333333333333,75.59320957158343,0.15737656399358105,3
CITY OF CHICAGO:Ward 19 Precinct 12,754.8518518518518,99.96908476992822,0.13243537062892213,3,757.0336700336701,164.58159666981237,0.21740327172302967,3
CITY OF CHICAGO:Ward 19 Precinct 13,475.1662198391421,20.44195982557088,0.04302065039996128,3,498.89231456657734,23.439721610006877,0.04698352916174025,3
CITY OF CHICAGO:Ward 19 Precinct 14,675.0377650026942,47.01358298598885,0.06964585601488713,3,712.6590806323921,15.618092353366212,0.021915236580592207,3
CITY OF CHICAGO:Ward 19 Precinct 15,423.73985109166705,58.11002890563857,0.13713609601724175,3,426.6935565011543,114.65237410597662,0.2686995675447151,3
CITY OF CHICAGO:Ward 19 Precinct 16,531.3572748787869,87.09679101422095,0.16391380175248274,3,533.3658488056716,94.06056307759921,0.17635280415538862,3
CITY OF CHICAGO:Ward 19 Precinct 17,533.4541439574892,71.88127335297591,0.1347468646877811,3,519.886170385913,79.93917647702543,0.15376284469672724,3
CITY OF CHICAGO:Ward 19 Precinct 18,468.0830367734282,71.5902348540925,0.15294345069109003,3,483.30219454329773,100.68937384515624,0.20833626451935292,3
