joinfield,turnout_weight,demo_est_Paul Vallas,demo_est_Brandon Johnson,demo_est_Lori Lightfoot,demo_est_Chuy García,demo_est_Willie Wilson,demo_est_Kam Buckner,demo_est_Sophia King,demo_est_Jamal Green,pct_black,pct_hispanic,pct_white,pct_asian,score_pp,total,final_est_Paul Vallas,final_est_Brandon Johnson,final_est_Lori Lightfoot,final_est_Chuy García,final_est_Willie Wilson,final_est_Kam Buckner,final_est_Sophia King,final_est_Jamal Green,win_prob_Paul Vallas,median_pct_Paul Vallas,median_votes_Paul Vallas,win_prob_Brandon Johnson,median_pct_Brandon Johnson,median_votes_Brandon Johnson,win_prob_Lori Lightfoot,median_pct_Lori Lightfoot,median_votes_Lori Lightfoot,win_prob_Chuy García,median_pct_Chuy García,median_votes_Chuy García,win_prob_Willie Wilson,median_pct_Willie Wilson,median_votes_Willie Wilson,win_prob_Kam Buckner,median_pct_Kam Buckner,median_votes_Kam Buckner,win_prob_Sophia King,median_pct_Sophia King,median_votes_Sophia King,win_prob_Jamal Green,median_pct_Jamal Green,median_votes_Jamal Green
CITY OF CHICAGO:Ward 01 Precinct 01,100.0,0.0,0.35956293328539146,0.012404853509556259,0.3237522126146433,0.0,0.1860221483718699,0.004400615851963547,0.0,0.05017643968175367,0.18833851529081713,0.6626389417014856,0.05878241040133054,36.23,2143.8488,0.0,0.4170055737201186,0.01146605166361319,0.37325148072471404,0.0,0.22156226098596554,0.005665250261805314,0.0006211815130692019,0.0,1.183177921452521e-05,0.0011831779214525212,0.84664,0.3814366285502741,38.14366285502741,0.0,0.010665092514461447,1.0665092514461447,0.15336,0.34150783922347605,34.15078392234761,0.0,0.0,0.0,0.0,0.2021210294238795,20.21210294238795,0.0,0.005063048743910283,0.5063048743910283,0.0,0.0009819156091970737,0.09819156091970738
CITY OF CHICAGO:Ward 01 Precinct 02,100.0,0.0,0.3568733338436108,0.015939494444150236,0.32968079439580406,0.0,0.17603030339065456,0.004722384433688878,0.0,0.043268389755754415,0.2246463322753003,0.6176425601858555,0.06958298056212162,34.72,2256.8924,0.0,0.4136948357005783,0.014719187244566022,0.3801610333955956,0.0,0.21060452650915923,0.00632953682441156,0.0010012201172866723,0.0,0.00012556877323104793,0.012556877323104794,0.78388,0.3797325735741898,37.97325735741898,0.0,0.013519169429612631,1.3519169429612632,0.21612,0.3490751587940227,34.90751587940227,0.0,0.0,0.0,0.0,0.19322463625093766,19.322463625093768,0.0,0.0063314216692737044,0.6331421669273705,0.0,0.0012628752295122932,0.12628752295122933
CITY OF CHICAGO:Ward 01 Precinct 03,100.0,0.0,0.36244823323237535,0.002951598663926379,0.37679441654873486,0.0,0.1406743754013185,0.003497391114458093,0.0,0.02576027245248859,0.344256881742744,0.5278031182437996,0.06570555626949937,31.44,2080.7738,0.0,0.41851316379995784,0.0008002501066529102,0.43202783700574465,0.0,0.17064743088368034,0.005715414513614132,0.0016780533039298558,0.0,3.160825194202078e-05,0.003160825194202078,0.37638,0.38127294831532166,38.12729483153217,0.0,0.0005861967281273954,0.05861967281273954,0.62362,0.393380153177177,39.3380153177177,0.0,0.00021863514271164102,0.021863514271164102,0.0,0.1555205203901115,15.55205203901115,0.0,0.00543638797260914,0.543638797260914,0.0,0.001248099663547875,0.1248099663547875
CITY OF CHICAGO:Ward 01 Precinct 04,100.0,0.0,0.3389715983157403,0.008965982866887275,0.3023615742254037,0.0,0.24017632128085198,0.0004367478251361464,0.0,0.046914794918564234,0.3686836827210315,0.4767157546197398,0.06427356336644444,46.06,2293.3597,0.0,0.39499963276515376,0.008042015324680364,0.3507825460395254,0.0,0.28284941448011014,0.0,0.0,0.0,0.0002466183315193648,0.02466183315193648,0.85042,0.3571056878621429,35.71056878621429,0.0,0.007871203378531887,0.7871203378531887,0.1479,0.31702681422337925,31.702681422337925,0.0,0.00036158930926443356,0.03615893092644336,0.00168,0.2555617389219159,25.55617389219159,0.0,0.0,0.0,0.0,0.00020584206897143273,0.020584206897143274
CITY OF CHICAGO:Ward 01 Precinct 05,100.0,0.0,0.3528535247457534,0.0031779210177681344,0.32032964349373033,0.0,0.2122872165599034,0.00217214737601475,0.0,0.024369119661227595,0.2458323657036858,0.5638384155438353,0.08760553586635246,40.66,2231.3978,0.0,0.40853114893515,0.0015895064720091653,0.3684744472477244,0.0,0.25362202864271516,0.0026413626036851604,0.0,0.0,0.0003829365098879379,0.038293650988793795,0.82622,0.3695923320967315,36.95923320967315,0.0,0.0014522342232671757,0.1452234223267176,0.17376,0.3334507991787036,33.345079917870365,0.0,0.0,0.0,2e-05,0.229407032384164,22.9407032384164,0.0,0.002416833801120512,0.2416833801120512,0.0,0.0,0.0
CITY OF CHICAGO:Ward 01 Precinct 06,100.0,0.0,0.3456312223427909,0.0395809906350062,0.3635362122130636,0.004048687102450883,0.10783008764516351,0.0077094198237201705,0.0033708049708953743,0.14760528437922962,0.3122971921329315,0.5172709695612552,0.0020683123581122166,26.04,1986.2087,0.0,0.4007858617062652,0.04134532290617307,0.41924022373001235,0.0010204321425618303,0.12827688649521754,0.011790168226337418,0.006939774049183809,0.0,0.0,0.0,0.33292,0.37823840020459054,37.82384002045905,0.0,0.038930328482528996,3.8930328482528997,0.66708,0.39586485190272247,39.58648519027225,0.0,0.001085435160404792,0.1085435160404792,0.0,0.12055869087705914,12.055869087705915,0.0,0.011169300608180246,1.1169300608180246,0.0,0.0064106506440368295,0.6410650644036829
CITY OF CHICAGO:Ward 01 Precinct 07,100.0,0.0,0.3380745174686005,0.023242265583009507,0.29778392679643356,0.0,0.2225069481071375,0.0028969245737455185,0.0004359586967365254,0.11716633366475258,0.24511180036626104,0.5269110798722764,0.04021953858982804,42.9,2843.327,0.0,0.3938774256455882,0.02390129907517642,0.3451742431830297,0.0,0.2630051196418101,0.002793231677186524,0.0,0.0,7.425726376811368e-05,0.007425726376811367,0.87494,0.36122607730830747,36.122607730830744,0.0,0.02238930068024677,2.238930068024677,0.12468,0.31628223108037123,31.628223108037123,0.0,0.0,0.0,0.00038,0.24091567657739876,24.091567657739876,0.0,0.002516783978492728,0.2516783978492728,0.0,0.0,0.0
CITY OF CHICAGO:Ward 01 Precinct 08,100.0,0.0,0.37478094749119556,0.009963639221075904,0.34786777565784416,0.0,0.13934544682550243,0.008209110868701526,0.0011224057369725801,0.061240881025392005,0.1601111672336075,0.7095671983989835,0.043281811715792956,28.67,2058.5922,0.0,0.43263870171052404,0.009375145925499075,0.3978095399561561,0.0,0.16732649884533687,0.012036001974801095,0.004089399793978649,0.0,3.530651266889921e-05,0.0035306512668899213,0.79676,0.3993870672350268,39.93870672350268,0.0,0.008708703351301347,0.8708703351301348,0.20324,0.3669269450637297,36.692694506372966,0.0,1.019111483269257e-05,0.0010191114832692571,0.0,0.15425012508189362,15.425012508189361,0.0,0.01081585163241134,1.081585163241134,0.0,0.0036640883686382096,0.366408836863821
CITY OF CHICAGO:Ward 01 Precinct 09,100.0,0.0,0.35219900888057315,0.011198569296562995,0.40632601289268117,0.0,0.09903507750291117,0.006046355812366977,0.0004362241988849344,0.05724593978106383,0.3927746588062253,0.40642412506543313,0.03884424925730224,25.91,1632.3935,0.0,0.404267270380561,0.008996263507968415,0.4631997729961419,0.0,0.12563892100341134,0.010379436046364078,0.004379846628759794,0.0,0.00013671498069891402,0.013671498069891402,0.08144,0.3748640924097332,37.486409240973316,0.0,0.00867331602533711,0.867331602533711,0.91856,0.4297721290440888,42.97721290440888,0.0,3.546166924974474e-05,0.0035461669249744737,0.0,0.11612496173993156,11.612496173993156,0.0,0.009631147936994752,0.9631147936994753,0.0,0.004108790405896941,0.4108790405896941
CITY OF CHICAGO:Ward 01 Precinct 10,100.0,0.0,0.33558402210628385,0.023041996566645455,0.4221329834231396,0.00962600946770966,0.0657258582134111,0.012531887351024076,0.003064667604876937,0.04754146391421182,0.32983561619065416,0.5329246324457648,0.05460743738597673,18.79,2532.8711,0.0,0.3836852647986978,0.0211533352101753,0.4779299680784812,0.008101529939550524,0.08610932525683748,0.02134205471191075,0.01107719126009821,0.0,0.0,0.0,0.01352,0.363072566298838,36.3072566298838,0.0,0.020269429453332592,2.0269429453332592,0.98648,0.452143829425137,45.214382942513694,0.0,0.007967478623261123,0.7967478623261124,0.0,0.08142432860078094,8.142432860078094,0.0,0.02009033115475177,2.009033115475177,0.0,0.010847834580513648,1.084783458051365
