joinfield,turnout_weight,demo_est_Paul Vallas,demo_est_Brandon Johnson,demo_est_Lori Lightfoot,demo_est_Chuy García,demo_est_Willie Wilson,demo_est_Kam Buckner,demo_est_Sophia King,pct_black,pct_hispanic,pct_white,pct_asian,total,final_est_Paul Vallas,final_est_Brandon Johnson,final_est_Lori Lightfoot,final_est_Chuy García,final_est_Willie Wilson,final_est_Kam Buckner,final_est_Sophia King,win_prob_Paul Vallas,median_pct_Paul Vallas,median_votes_Paul Vallas,win_prob_Brandon Johnson,median_pct_Brandon Johnson,median_votes_Brandon Johnson,win_prob_Lori Lightfoot,median_pct_Lori Lightfoot,median_votes_Lori Lightfoot,win_prob_Chuy García,median_pct_Chuy García,median_votes_Chuy García,win_prob_Willie Wilson,median_pct_Willie Wilson,median_votes_Willie Wilson,win_prob_Kam Buckner,median_pct_Kam Buckner,median_votes_Kam Buckner,win_prob_Sophia King,median_pct_Sophia King,median_votes_Sophia King
CITY OF CHICAGO:Ward 01 Precinct 01,100.0,0.2371090798155134,0.0665685379012455,0.06041948045310423,0.2960100745532986,0.0616611931336135,0.03135097483030702,0.0220642172173108,0.05017643968175367,0.18833851529081713,0.6626389417014856,0.05878241040133054,2143.8488,0.2844215082196101,0.08699644538584818,0.06506344039718136,0.34869594160595285,0.0648978379003515,0.05052236386973513,0.03803774490234091,0.11324,0.3019699038113026,30.196990381130263,0.0,0.09190168883721414,9.190168883721414,0.0,0.06889848188444439,6.889848188444439,0.88676,0.3694889998295061,36.948899982950614,0.0,0.06884156130111917,6.884156130111917,0.0,0.05343213351922873,5.343213351922873,0.0,0.04031568700597239,4.031568700597239
CITY OF CHICAGO:Ward 01 Precinct 02,100.0,0.22753072864411214,0.06290459526280806,0.05399215191088287,0.31616939272356875,0.06451640243865142,0.029135043477681966,0.020935243446688064,0.043268389755754415,0.2246463322753003,0.6176425601858555,0.06958298056212162,2256.8924,0.27310809437430056,0.08319940924534315,0.057714624739190715,0.3712125733779664,0.0684439274419516,0.048108925885379655,0.03684772721688817,0.03052,0.28945546300706626,28.945546300706624,0.0,0.0880164671608575,8.801646716085749,0.0,0.06052588735721913,6.052588735721913,0.96948,0.39330996050114575,39.33099605011458,0.0,0.072482722983192,7.2482722983192,0.0,0.05080138176540663,5.080138176540663,0.0,0.03940014999667442,3.940014999667442
CITY OF CHICAGO:Ward 01 Precinct 03,100.0,0.20412348985052534,0.0727460876958769,0.029772208370053274,0.36416773062002433,0.0607420899327476,0.0241681869793794,0.0194637644557863,0.02576027245248859,0.344256881742744,0.5278031182437996,0.06570555626949937,2080.7738,0.24641276338567972,0.09202345959901273,0.02976976438648002,0.42868333970576233,0.06594277331557793,0.041662489637513136,0.03414069225099432,0.00026,0.2595691097887072,25.956910978870717,0.0,0.09651556319016728,9.651556319016729,0.0,0.031352000917943,3.1352000917943,0.99974,0.451854736552126,45.1854736552126,0.0,0.06951360444324686,6.951360444324687,0.0,0.04446130270363809,4.44613027036381,0.0,0.03604586897124517,3.6045868971245167
CITY OF CHICAGO:Ward 01 Precinct 04,100.0,0.1953360182313467,0.052049219821243484,0.034334656060231755,0.38204911398732494,0.07337252614413614,0.021120175833027194,0.016921847827082896,0.046914794918564234,0.3686836827210315,0.4767157546197398,0.06427356336644444,2293.3597,0.23569658279748337,0.07090490063420254,0.0350693981082189,0.4472269317173586,0.07999671183171406,0.03827580073187261,0.031464956460170015,0.0,0.24838823238198562,24.83882323819856,0.0,0.07510384907332474,7.510384907332473,0.0,0.036939905498325876,3.693990549832588,1.0,0.4715518712025819,47.15518712025819,0.0,0.08391775188155337,8.391775188155338,0.0,0.040512137167581966,4.0512137167581965,0.0,0.03361870001444306,3.3618700014443057
CITY OF CHICAGO:Ward 01 Precinct 05,100.0,0.20926998867408056,0.09259034666432114,0.03753000214241947,0.33423746137128907,0.05248317766707339,0.028628987079145306,0.02044359430606422,0.024369119661227595,0.2458323657036858,0.5638384155438353,0.08760553586635246,2231.3978,0.25290299618401335,0.11342557126345107,0.04024078958009081,0.38991784426305937,0.05683420767333096,0.048208405307772054,0.03710546800930259,0.00474,0.26707968738524746,26.707968738524745,0.0,0.11988606671238781,11.98860667123878,0.0,0.04271139397282228,4.271139397282228,0.99526,0.4119790344215005,41.19790344215005,0.0,0.06020136706225451,6.020136706225451,0.0,0.05155687055986773,5.155687055986773,0.0,0.039002583255114506,3.9002583255114507
CITY OF CHICAGO:Ward 01 Precinct 06,100.0,0.21062258033949102,0.0312658060252448,0.07711655201785189,0.3252780791380078,0.09205085953262604,0.020196090664085505,0.018653590187086,0.14760528437922962,0.3122971921329315,0.5172709695612552,0.0020683123581122166,1986.2087,0.2522477776045483,0.04861258820181287,0.08347013461822453,0.38553991249495706,0.10049663646432141,0.03617554860870904,0.03209268428844683,0.00556,0.26657614287476267,26.657614287476267,0.0,0.05104913632462425,5.104913632462425,0.0,0.0880563215900082,8.80563215900082,0.99444,0.40713640047300254,40.71364004730025,0.0,0.10614020372206769,10.614020372206769,0.0,0.03799787055671951,3.799787055671951,0.0,0.03388767285391894,3.388767285391894
CITY OF CHICAGO:Ward 01 Precinct 07,100.0,0.2106828336517542,0.05592068059145211,0.06992008630740888,0.3157717695261115,0.07681763291225442,0.025358749572721072,0.020711805342690827,0.11716633366475258,0.24511180036626104,0.5269110798722764,0.04021953858982804,2843.327,0.25277505053832366,0.07518105883561196,0.07697229683504578,0.36958262213620796,0.08409630185626957,0.043647454383625536,0.036380497695935564,0.01356,0.2677849908491436,26.77849908491436,0.0,0.0798295157887175,7.9829515788717496,0.0,0.08110434287666891,8.110434287666891,0.98644,0.3914193048539496,39.14193048539496,0.0,0.08907235373783767,8.907235373783767,0.0,0.046174106915340254,4.617410691534025,0.0,0.038611711127847836,3.861171112784784
CITY OF CHICAGO:Ward 01 Precinct 08,100.0,0.23062304017428578,0.09174617757535683,0.04594917117236816,0.298307156267384,0.048073060077901186,0.035728311288393516,0.02475664134870365,0.061240881025392005,0.1601111672336075,0.7095671983989835,0.043281811715792956,2058.5922,0.2797843627332169,0.11203273389488294,0.051465206213847384,0.3494378335790279,0.05070125144490403,0.05476259962212769,0.04045129479301329,0.09428,0.2967597183132556,29.67597183132556,0.0,0.11791482449258037,11.791482449258037,0.0,0.05477807974284067,5.477807974284067,0.90572,0.3700330410025781,37.003304100257814,0.0,0.05342087194027535,5.342087194027536,0.0,0.057693063082169524,5.769306308216953,0.0,0.04303542759221525,4.303542759221525
CITY OF CHICAGO:Ward 01 Precinct 09,100.0,0.19392314419893125,0.018563598179174558,0.04243023405309475,0.3867026459455859,0.09285378380755052,0.02166861112135248,0.01904154059870366,0.05724593978106383,0.3927746588062253,0.40642412506543313,0.03884424925730224,1632.3935,0.23196336580433774,0.03763129544220458,0.042847891647104064,0.45218491643875847,0.100638050696957,0.03918560047025592,0.034184161781402364,0.0,0.24408041506478118,24.408041506478117,0.0,0.040180642271229805,4.018064227122981,0.0,0.045267795116833355,4.526779511683335,1.0,0.4761772577087108,47.617725770871075,0.0,0.1059747410884567,10.59747410884567,0.0,0.04145787422582718,4.1457874225827185,0.0,0.035926486974962916,3.5926486974962915
CITY OF CHICAGO:Ward 01 Precinct 10,100.0,0.20525668415230727,0.054399519462631704,0.03618972069568012,0.3645334833242834,0.06922700470240511,0.025620678514708374,0.019956467052377417,0.04754146391421182,0.32983561619065416,0.5329246324457648,0.05460743738597673,2532.8711,0.2476923731110131,0.07344012046511972,0.03749229361815878,0.42764753498516583,0.07485692484554557,0.042980523121541735,0.03452551213447569,0.0003,0.26171136868043576,26.171136868043575,0.0,0.07739150948233556,7.739150948233556,0.0,0.03963268185815848,3.963268185815848,0.9997,0.45127568792291894,45.127568792291896,0.0,0.079141687684012,7.9141687684012005,0.0,0.04556800976450606,4.5568009764506066,0.0,0.03637704883973612,3.6377048839736124
