joinfield,turnout_weight,demo_est_Paul Vallas,demo_est_Brandon Johnson,demo_est_Lori Lightfoot,demo_est_Chuy García,demo_est_Willie Wilson,demo_est_Kam Buckner,demo_est_Sophia King,final_est_Paul Vallas,final_est_Brandon Johnson,final_est_Lori Lightfoot,final_est_Chuy García,final_est_Willie Wilson,final_est_Kam Buckner,final_est_Sophia King,win_prob_Paul Vallas,median_pct_Paul Vallas,median_votes_Paul Vallas,win_prob_Brandon Johnson,median_pct_Brandon Johnson,median_votes_Brandon Johnson,win_prob_Lori Lightfoot,median_pct_Lori Lightfoot,median_votes_Lori Lightfoot,win_prob_Chuy García,median_pct_Chuy García,median_votes_Chuy García,win_prob_Willie Wilson,median_pct_Willie Wilson,median_votes_Willie Wilson,win_prob_Kam Buckner,median_pct_Kam Buckner,median_votes_Kam Buckner,win_prob_Sophia King,median_pct_Sophia King,median_votes_Sophia King
CITY OF CHICAGO:Ward 01 Precinct 17,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03312,0.22122048166150732,22.122048166150734,0.0,0.04858973898371863,4.858973898371863,0.00458,0.18264052084226448,18.26405208422645,0.96194,0.32106332231354884,32.106332231354884,0.00036,0.14727425999183774,14.727425999183774,0.0,0.03334087576018027,3.3340875760180273,0.0,0.036743048918321454,3.6743048918321453
CITY OF CHICAGO:Ward 01 Precinct 18,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0323,0.22116903456156928,22.116903456156926,0.0,0.04881884817117091,4.881884817117091,0.00444,0.18263112619503913,18.263112619503914,0.96284,0.3211645894596935,32.11645894596935,0.00042,0.14728671823708922,14.728671823708922,0.0,0.03309321154416682,3.309321154416682,0.0,0.037000049608407665,3.7000049608407664
CITY OF CHICAGO:Ward 01 Precinct 19,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0339,0.22113697152916056,22.113697152916057,0.0,0.048805705276429155,4.880570527642916,0.00482,0.18288176969002445,18.288176969002446,0.96086,0.32112483598150765,32.11248359815077,0.00042,0.14747717083864698,14.747717083864698,0.0,0.03278180290784728,3.278180290784728,0.0,0.037039394747628684,3.7039394747628682
CITY OF CHICAGO:Ward 01 Precinct 20,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0334,0.2214169591639633,22.14169591639633,0.0,0.04851965813755639,4.851965813755639,0.00472,0.1827290610196781,18.27290610196781,0.96156,0.3208929096539528,32.08929096539528,0.00032,0.14741624145553386,14.741624145553386,0.0,0.033221563148282326,3.3221563148282325,0.0,0.036642770177686634,3.664277017768663
CITY OF CHICAGO:Ward 01 Precinct 21,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0336,0.2211346891612188,22.11346891612188,0.0,0.04854049501419927,4.854049501419927,0.00502,0.18253968618667352,18.25396861866735,0.961,0.3209450187995243,32.09450187995243,0.00038,0.14737865267300204,14.737865267300204,0.0,0.03329635345391903,3.3296353453919028,0.0,0.036251236341055836,3.6251236341055835
CITY OF CHICAGO:Ward 01 Precinct 22,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0345,0.22083493033328988,22.08349303332899,0.0,0.04913850609668215,4.913850609668215,0.00448,0.18289827225709304,18.289827225709303,0.9605,0.3209708746036743,32.097087460367426,0.00052,0.14738918449768196,14.738918449768196,0.0,0.033213958908509734,3.3213958908509733,0.0,0.03701488525177647,3.701488525177647
CITY OF CHICAGO:Ward 01 Precinct 23,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03358,0.22118878940058392,22.11887894005839,0.0,0.04835818987193504,4.8358189871935044,0.00428,0.1825368758255867,18.25368758255867,0.9616,0.32118545348786576,32.118545348786576,0.00054,0.14740939094149952,14.740939094149951,0.0,0.03306075103342277,3.3060751033422773,0.0,0.03698090747944728,3.698090747944728
CITY OF CHICAGO:Ward 01 Precinct 24,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0347,0.22140285241221608,22.14028524122161,0.0,0.0486631935054239,4.86631935054239,0.00476,0.18262960052399219,18.26296005239922,0.96,0.3213012906782135,32.13012906782135,0.00054,0.1475417138959202,14.754171389592019,0.0,0.033287014502040316,3.3287014502040315,0.0,0.036882832250042394,3.6882832250042394
CITY OF CHICAGO:Ward 01 Precinct 25,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03384,0.22127173338306372,22.12717333830637,0.0,0.048714322576430685,4.871432257643068,0.00496,0.1830141944693104,18.30141944693104,0.96064,0.32094967714398603,32.09496771439861,0.00056,0.1474758488489315,14.74758488489315,0.0,0.03342966690805374,3.342966690805374,0.0,0.03651626436947784,3.6516264369477835
CITY OF CHICAGO:Ward 01 Precinct 26,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03168,0.22080597556306533,22.080597556306532,0.0,0.04848533431250024,4.848533431250024,0.00446,0.18266715269961187,18.266715269961185,0.9634,0.3210329152653247,32.103291526532466,0.00046,0.147456841110856,14.7456841110856,0.0,0.03350867382003565,3.3508673820035653,0.0,0.03704006563464274,3.704006563464274
CITY OF CHICAGO:Ward 02 Precinct 01,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0341,0.22115571774997023,22.115571774997022,0.0,0.04851505068492262,4.851505068492262,0.00452,0.18259831039365432,18.25983103936543,0.96084,0.32102811316584945,32.10281131658495,0.00054,0.14755892809504287,14.755892809504287,0.0,0.03333457913409299,3.333457913409299,0.0,0.03691021798879907,3.6910217988799072
CITY OF CHICAGO:Ward 02 Precinct 02,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03446,0.22127150913829402,22.127150913829404,0.0,0.04853942302805614,4.8539423028056135,0.00462,0.1824949819119211,18.24949819119211,0.96036,0.3213801031238881,32.13801031238881,0.00056,0.14743745399677435,14.743745399677435,0.0,0.03315943314787155,3.315943314787155,0.0,0.03690369947989707,3.690369947989707
CITY OF CHICAGO:Ward 02 Precinct 03,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03378,0.22096922027851293,22.096922027851292,0.0,0.04895734443473767,4.895734443473767,0.00432,0.18249330840845265,18.249330840845264,0.96162,0.32094942404700916,32.094942404700916,0.00028,0.1471255146509256,14.71255146509256,0.0,0.03345219185167801,3.3452191851678013,0.0,0.03682334446020778,3.682334446020778
CITY OF CHICAGO:Ward 02 Precinct 04,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03386,0.22149108939196188,22.14910893919619,0.0,0.04885872456638256,4.885872456638256,0.00446,0.18268384939902682,18.26838493990268,0.96112,0.3209565660575412,32.09565660575412,0.00056,0.14750265653833777,14.750265653833777,0.0,0.033076123028065826,3.3076123028065827,0.0,0.0366674476532515,3.66674476532515
CITY OF CHICAGO:Ward 02 Precinct 05,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03142,0.22122091538440639,22.12209153844064,0.0,0.04871836675066972,4.871836675066972,0.00404,0.18273882755986862,18.27388275598686,0.96432,0.32091840703886854,32.09184070388685,0.00022,0.14773576813313358,14.773576813313358,0.0,0.03310889784181114,3.310889784181114,0.0,0.03657389855941318,3.6573898559413185
