joinfield,turnout_weight,demo_est_Paul Vallas,demo_est_Brandon Johnson,demo_est_Lori Lightfoot,demo_est_Chuy García,demo_est_Willie Wilson,demo_est_Kam Buckner,demo_est_Sophia King,demo_est_Jamal Green,pct_black,pct_hispanic,pct_white,pct_asian,total,final_est_Paul Vallas,final_est_Brandon Johnson,final_est_Lori Lightfoot,final_est_Chuy García,final_est_Willie Wilson,final_est_Kam Buckner,final_est_Sophia King,final_est_Jamal Green,win_prob_Paul Vallas,median_pct_Paul Vallas,median_votes_Paul Vallas,win_prob_Brandon Johnson,median_pct_Brandon Johnson,median_votes_Brandon Johnson,win_prob_Lori Lightfoot,median_pct_Lori Lightfoot,median_votes_Lori Lightfoot,win_prob_Chuy García,median_pct_Chuy García,median_votes_Chuy García,win_prob_Willie Wilson,median_pct_Willie Wilson,median_votes_Willie Wilson,win_prob_Kam Buckner,median_pct_Kam Buckner,median_votes_Kam Buckner,win_prob_Sophia King,median_pct_Sophia King,median_votes_Sophia King,win_prob_Jamal Green,median_pct_Jamal Green,median_votes_Jamal Green
CITY OF CHICAGO:Ward 01 Precinct 01,100.0,0.338846907362898,0.15198734128837776,0.13770817359919504,0.13276742455384138,0.037563966676343194,0.022328681674058416,0.0177534017839003,0.0003788641563025633,0.05017643968175367,0.18833851529081713,0.6626389417014856,0.05878241040133054,2143.8488,0.3749781654717733,0.1675153092671893,0.14824658237708993,0.14305458199437113,0.0415777827065386,0.033360492164199874,0.027234545674606675,0.009259847944221283,1.0,0.38879381888770137,38.87938188877014,0.0,0.17314420784108828,17.314420784108826,0.0,0.1534280373098246,15.34280373098246,0.0,0.14829066834792104,14.829066834792105,0.0,0.04289435117751865,4.289435117751865,0.0,0.03406748965549791,3.406748965549791,0.0,0.028195824223544205,2.8195824223544204,0.0,0.010176233114609166,1.0176233114609166
CITY OF CHICAGO:Ward 01 Precinct 02,100.0,0.3229947655738321,0.150639398555435,0.1365766588340637,0.15068262681605768,0.039638133741374995,0.021600891757926705,0.016648703848443303,0.0005535819677831578,0.043268389755754415,0.2246463322753003,0.6176425601858555,0.06958298056212162,2256.8924,0.35720866381877864,0.16598630572376263,0.14697977032228934,0.16290595295423047,0.043590677078722315,0.03275597889896389,0.026197302346907272,0.009602656456335481,0.99972,0.369558387900807,36.9558387900807,0.00014,0.17155991695810308,17.155991695810307,4e-05,0.1518939877517822,15.18939877517822,0.0001,0.1686401123856852,16.86401123856852,0.0,0.04500939615644392,4.500939615644392,0.0,0.034253661252481186,3.4253661252481185,0.0,0.027786714698186048,2.7786714698186046,0.0,0.010385872763994879,1.038587276399488
CITY OF CHICAGO:Ward 01 Precinct 03,100.0,0.288567197757601,0.1479364094982084,0.12872464972795752,0.2107251106318509,0.03032415406243865,0.019693377659085104,0.013363861757775233,0.0,0.02576027245248859,0.344256881742744,0.5278031182437996,0.06570555626949937,2080.7738,0.3194640319821028,0.16308694431308599,0.13851938252929774,0.22918246003310086,0.03358527546320089,0.030439900135502046,0.022313493534214787,0.008635819609485063,0.95734,0.3292533298716137,32.92533298716137,0.00066,0.16841791397550054,16.841791397550054,0.00012,0.1427805846015359,14.27805846015359,0.04188,0.23615099977634607,23.615099977634607,0.0,0.03489065408784068,3.489065408784068,0.0,0.03171743911371196,3.1717439113711956,0.0,0.023258777741346374,2.3258777741346375,0.0,0.008616386548033922,0.8616386548033922
CITY OF CHICAGO:Ward 01 Precinct 04,100.0,0.27351548598967235,0.1492108555657622,0.12696825024176156,0.21636919247322053,0.04021805951158317,0.020157640723798068,0.012812980415829229,8.229617328965753e-05,0.046914794918564234,0.3686836827210315,0.4767157546197398,0.06427356336644444,2293.3597,0.30233188881006245,0.164344170062225,0.13685894985388258,0.23589666649959376,0.04403638697085434,0.03093950314748798,0.02186192866575079,0.008957813590133267,0.89644,0.3126768753328592,31.26768753328592,0.00148,0.16946430064806978,16.94643006480698,0.00044,0.14171760456814997,14.171760456814997,0.10164,0.24352294834700897,24.352294834700896,0.0,0.04595784413537822,4.595784413537822,0.0,0.03195469822806879,3.1954698228068787,0.0,0.02229232549819106,2.229232549819106,0.0,0.009549377512536643,0.9549377512536643
CITY OF CHICAGO:Ward 01 Precinct 05,100.0,0.2989348895291398,0.15632239357044736,0.13316334459850557,0.1789330175404302,0.033059129878586335,0.022618710031857555,0.0160146621238721,0.00028861382207755475,0.024369119661227595,0.2458323657036858,0.5638384155438353,0.08760553586635246,2231.3978,0.33064131451327183,0.17133292077741902,0.14317182113866303,0.19250095085357205,0.03696740039090831,0.034432253836785796,0.026146662765415857,0.010033983323954027,0.99424,0.3424949586662748,34.24949586662748,0.00106,0.17698186818630798,17.6981868186308,0.00014,0.14781275235906194,14.781275235906193,0.00456,0.19895405835569469,19.89540583556947,0.0,0.03827371574247316,3.8273715742473158,0.0,0.035884084885596836,3.5884084885596836,0.0,0.02714873882820653,2.714873882820653,0.0,0.010297696108892758,1.0297696108892758
CITY OF CHICAGO:Ward 01 Precinct 06,100.0,0.2893244127221073,0.14593534280512974,0.13723214353219396,0.1685603038935202,0.0562839221780668,0.01981879669595583,0.016703174839686318,0.0054766644282566055,0.14760528437922962,0.3122971921329315,0.5172709695612552,0.0020683123581122166,1986.2087,0.32033748727277195,0.16194690913387905,0.14806912804664346,0.18432998904112038,0.06193210104217166,0.029617117136711398,0.025197498972903028,0.013797076953789216,0.99306,0.33259171308421803,33.259171308421806,0.00104,0.1679949643386192,16.799496433861922,0.00068,0.153509266296054,15.3509266296054,0.00522,0.19117428160653288,19.117428160653287,0.0,0.06422679233419332,6.4226792334193314,0.0,0.030592582439383384,3.0592582439383382,0.0,0.026310812307692,2.6310812307692,0.0,0.014303125451797218,1.4303125451797218
CITY OF CHICAGO:Ward 01 Precinct 07,100.0,0.2909853770181098,0.151859676047763,0.13938858392702022,0.1574647263688904,0.05316169085575856,0.0215079106453771,0.018524229396152246,0.0064425668358450375,0.11716633366475258,0.24511180036626104,0.5269110798722764,0.04021953858982804,2843.327,0.3216218768775535,0.16744232130237913,0.15006977701220056,0.17016139610559353,0.058881559633022496,0.032660099887447884,0.02834397903540717,0.016046297746385493,0.99602,0.33482266332076405,33.48226633207641,0.0016,0.17390929220233364,17.390929220233364,0.00056,0.15616206130876675,15.616206130876675,0.00182,0.1767560089110921,17.675600891109212,0.0,0.061155396211630485,6.115539621163048,0.0,0.033975173111602905,3.3975173111602905,0.0,0.029481678800217265,2.9481678800217264,0.0,0.016481156235570213,1.6481156235570213
CITY OF CHICAGO:Ward 01 Precinct 08,100.0,0.3402012187981587,0.15808748778894896,0.1331443115810036,0.12894023969244683,0.034428897346132,0.023924148136596168,0.019727794647416627,0.0008806631042135718,0.061240881025392005,0.1601111672336075,0.7095671983989835,0.043281811715792956,2058.5922,0.3784843374944546,0.17386518258330375,0.14387388405939852,0.13760704600148368,0.03847565653200506,0.034615797214831566,0.0289289621473673,0.00937644156714533,0.99996,0.3923330893443958,39.233308934439584,4e-05,0.18010338496536943,18.010338496536942,0.0,0.14868721324197284,14.868721324197285,0.0,0.14222970470602608,14.222970470602608,0.0,0.03987502427951328,3.9875024279513283,0.0,0.03597899151116281,3.597899151116281,0.0,0.0296926052414609,2.96926052414609,0.0,0.009643712840279105,0.9643712840279105
CITY OF CHICAGO:Ward 01 Precinct 09,100.0,0.26837354780083067,0.14821199269575736,0.12829305105070116,0.22042286505643346,0.04072652808841872,0.018540396985554215,0.014313155316953995,0.00045322410026696174,0.05724593978106383,0.3927746588062253,0.40642412506543313,0.03884424925730224,1632.3935,0.29430618680893494,0.1632779966546999,0.13740491580724187,0.2412770583259882,0.04499294194833784,0.029898227989752987,0.023965184297833633,0.010104795767200556,0.84372,0.3048116418976564,30.481164189765643,0.00124,0.16860043531462351,16.860043531462352,0.00058,0.14237006898238116,14.237006898238116,0.15446,0.24947518273183758,24.947518273183757,0.0,0.04653654669023446,4.653654669023446,0.0,0.030916603697399313,3.091660369739931,0.0,0.024863216194039077,2.4863216194039075,0.0,0.010545727034359565,1.0545727034359564
CITY OF CHICAGO:Ward 01 Precinct 10,100.0,0.2916277242370441,0.14884315697505512,0.12929424600183945,0.19766923535371272,0.03727451344482627,0.019941921858335,0.014683963224103945,0.0,0.04754146391421182,0.32983561619065416,0.5329246324457648,0.05460743738597673,2532.8711,0.32280378020809547,0.16415325371640602,0.13929331196407801,0.21521280977988683,0.04097823529463898,0.030564635594144317,0.02360523290533373,0.008616048137406653,0.97982,0.33376982537599426,33.376982537599424,0.00086,0.16915964589575547,16.915964589575548,0.00014,0.14414663456006865,14.414663456006865,0.01918,0.22203152824476874,22.203152824476874,0.0,0.04262978986797222,4.262978986797222,0.0,0.0315745391841871,3.1574539184187103,0.0,0.024243663880196914,2.4243663880196915,0.0,0.009290924169544773,0.9290924169544773
