joinfield,turnout_weight,demo_est_Paul Vallas,demo_est_Brandon Johnson,demo_est_Lori Lightfoot,demo_est_Chuy García,demo_est_Willie Wilson,demo_est_Kam Buckner,demo_est_Sophia King,demo_est_Jamal Green,pct_black,pct_hispanic,pct_white,pct_asian,score_pp,total,final_est_Paul Vallas,final_est_Brandon Johnson,final_est_Lori Lightfoot,final_est_Chuy García,final_est_Willie Wilson,final_est_Kam Buckner,final_est_Sophia King,final_est_Jamal Green,win_prob_Paul Vallas,median_pct_Paul Vallas,median_votes_Paul Vallas,win_prob_Brandon Johnson,median_pct_Brandon Johnson,median_votes_Brandon Johnson,win_prob_Lori Lightfoot,median_pct_Lori Lightfoot,median_votes_Lori Lightfoot,win_prob_Chuy García,median_pct_Chuy García,median_votes_Chuy García,win_prob_Willie Wilson,median_pct_Willie Wilson,median_votes_Willie Wilson,win_prob_Kam Buckner,median_pct_Kam Buckner,median_votes_Kam Buckner,win_prob_Sophia King,median_pct_Sophia King,median_votes_Sophia King,win_prob_Jamal Green,median_pct_Jamal Green,median_votes_Jamal Green
CITY OF CHICAGO:Ward 01 Precinct 01,100.0,0.0,0.37946740955064906,0.1732958304881329,0.34851207001575224,0.0,0.026019637890754243,0.0015832541145261692,0.0,0.05017643968175367,0.18833851529081713,0.6626389417014856,0.05878241040133054,36.23,2143.8488,0.0,0.4112454915829131,0.18279250717461792,0.3715279146329855,0.0,0.033344444035404916,0.009410252082502742,0.0034187024556182437,0.0,1.2231630279078056e-05,0.0012231630279078056,0.82302,0.3855011416453953,38.55011416453953,0.0,0.17127211237505502,17.127211237505502,0.17698,0.34824467481251414,34.82446748125142,0.0,0.0,0.0,0.0,0.030830844166940388,3.0830844166940388,0.0,0.008759928323246189,0.8759928323246189,0.0,0.003679117183885989,0.3679117183885989
CITY OF CHICAGO:Ward 01 Precinct 02,100.0,0.0,0.36277425742026714,0.17193136732789144,0.3561073951390762,0.0,0.023691310519803957,0.001777181648491627,0.0,0.043268389755754415,0.2246463322753003,0.6176425601858555,0.06958298056212162,34.72,2256.8924,0.0,0.39276788139284624,0.18079219311436504,0.3804498872396611,0.0,0.031320985189290426,0.009892360069333871,0.0037095462157927216,0.0,0.0001274836695707322,0.01274836695707322,0.61298,0.37224150916109805,37.22415091610981,0.0,0.1711337260338337,17.113372603383368,0.38702,0.3606894494274475,36.06894494274475,0.0,0.0,0.0,0.0,0.02998247456435489,2.998247456435489,0.0,0.00995041982415245,0.995041982415245,0.0,0.0038936725470044477,0.38936725470044475
CITY OF CHICAGO:Ward 01 Precinct 03,100.0,0.0,0.33040031243094375,0.15359225168764154,0.4169861960528083,0.0,0.017832595496871405,0.001588806096221951,0.0,0.02576027245248859,0.344256881742744,0.5278031182437996,0.06570555626949937,31.44,2080.7738,0.0,0.356119804533399,0.16016336009687632,0.4456182407482745,0.0,0.02607702578228256,0.010379973320649782,0.004375672363575958,0.0,3.2375867983862784e-05,0.0032375867983862783,0.0183,0.3361906736247571,33.619067362475704,0.0,0.15091290778808047,15.091290778808048,0.9817,0.4207481616686458,42.07481616686458,0.0,0.00022981083868881804,0.022981083868881806,0.0,0.024907060149172214,2.4907060149172215,0.0,0.010010342621486552,1.0010342621486552,0.0,0.003845111012382309,0.3845111012382309
CITY OF CHICAGO:Ward 01 Precinct 04,100.0,0.0,0.35133798671799643,0.14248384301710118,0.4079177084983173,0.0,0.026040752612967705,0.0010979112134319672,0.0,0.046914794918564234,0.3686836827210315,0.4767157546197398,0.06427356336644444,46.06,2293.3597,0.0,0.38197228409391437,0.1492914055220968,0.4402603906775465,0.0,0.031893555414529096,0.007313080056778078,0.0018311312815648354,0.0,0.00025580585805530705,0.025580585805530704,0.0845,0.3566946616736534,35.669466167365336,0.0,0.13968445660536105,13.968445660536105,0.9155,0.4112633431020379,41.12633431020379,0.0,0.00037597772998968946,0.037597772998968944,0.0,0.029749165783167927,2.9749165783167926,0.0,0.006520534101671903,0.6520534101671903,0.0,0.0019363214611697267,0.19363214611697266
CITY OF CHICAGO:Ward 01 Precinct 05,100.0,0.0,0.3631813526605813,0.14771621684740294,0.38884435934809813,0.0,0.027290346971941673,0.001845926231790611,0.0,0.024369119661227595,0.2458323657036858,0.5638384155438353,0.08760553586635246,40.66,2231.3978,0.0,0.394352108208307,0.15575144153534135,0.41678723264287443,0.0,0.033964841879815244,0.008792585411145816,0.0025668974648957593,0.0,0.0003943361909494044,0.03943361909494044,0.2993,0.36903738032832967,36.90373803283297,0.0,0.14550292009107219,14.550292009107219,0.7007,0.39022034473789297,39.0220344737893,0.0,0.0,0.0,0.0,0.03201192742089079,3.201192742089079,0.0,0.008298993029746057,0.8298993029746058,0.0,0.002252256106514231,0.22522561065142307
CITY OF CHICAGO:Ward 01 Precinct 06,100.0,0.0,0.3200048239635475,0.18769541837274456,0.31972469560729866,0.012497545439696795,0.013650714148504944,0.00219647297321946,0.0,0.14760528437922962,0.3122971921329315,0.5172709695612552,0.0020683123581122166,26.04,1986.2087,0.0,0.34535383993677427,0.19686270041129209,0.34063459730367296,0.012222650936899379,0.022965764251701593,0.012256805672328674,0.005634408069428304,0.0,0.0,0.0,0.54316,0.350338472430393,35.033847243039304,0.0004,0.1993762170706997,19.93762170706997,0.45644,0.34567333711896375,34.567333711896374,0.0,0.012621714750896214,1.2621714750896214,0.0,0.023141948062526185,2.3141948062526185,0.0,0.012480204486256872,1.2480204486256872,0.0,0.00556328144276929,0.556328144276929
CITY OF CHICAGO:Ward 01 Precinct 07,100.0,0.0,0.3725314810458429,0.17320565634098384,0.3539578650529013,0.0,0.024831515941215312,0.00315840771120357,0.0,0.11716633366475258,0.24511180036626104,0.5269110798722764,0.04021953858982804,42.9,2843.327,0.0,0.40513575154842674,0.18288682331104333,0.3792016232992407,0.0,0.03118508323027897,0.009902826077761686,0.002369552598581721,0.0,7.793676693546405e-05,0.0077936766935464055,0.72824,0.3798121828205823,37.98121828205823,0.0,0.1715156685450202,17.151566854502022,0.27176,0.3553656904545611,35.53656904545611,0.0,0.0,0.0,0.0,0.029238202129033428,2.9238202129033426,0.0,0.009322588914674294,0.9322588914674295,0.0,0.0020029878735506827,0.20029878735506826
CITY OF CHICAGO:Ward 01 Precinct 08,100.0,0.0,0.3702881108019479,0.17279724063414553,0.3266182713318,0.0,0.02510018401736854,0.0022379412050165383,0.0,0.061240881025392005,0.1601111672336075,0.7095671983989835,0.043281811715792956,28.67,2058.5922,0.0,0.3999401832323174,0.1827914934289969,0.34473478042118044,0.0,0.034151541529841706,0.011910645051085047,0.005240025421257968,0.0,3.7657327398078194e-05,0.0037657327398078195,0.9056,0.38758208145450923,38.75820814545092,0.0,0.17669855801773557,17.669855801773558,0.0944,0.3338600753260091,33.38600753260091,0.0,1.0624006193338167e-05,0.0010624006193338167,0.0,0.03317584803407164,3.317584803407164,0.0,0.011233295686401825,1.1233295686401825,0.0,0.004972614676142068,0.4972614676142068
CITY OF CHICAGO:Ward 01 Precinct 09,100.0,0.0,0.3055680909834465,0.1577578447882466,0.3993998460987064,0.0016877800633582803,0.01407027420200036,0.0017200879651539669,0.0,0.05724593978106383,0.3927746588062253,0.40642412506543313,0.03884424925730224,25.91,1632.3935,0.0,0.32746887604776054,0.16306336207325456,0.42739746065657147,0.0009925041636889495,0.02373414592888232,0.011916875232488893,0.005791796075350568,0.0,0.00014613015263446685,0.014613015263446685,0.00862,0.3220629499952618,32.20629499952618,0.0,0.1606632791582731,16.066327915827312,0.99138,0.42112345128873147,42.112345128873145,0.0,0.0010326941852616825,0.10326941852616825,0.0,0.02335547476217239,2.335547476217239,0.0,0.011762146710282716,1.1762146710282715,0.0,0.0057808207646713895,0.5780820764671389
CITY OF CHICAGO:Ward 01 Precinct 10,100.0,0.03661194768326395,0.2763777811678867,0.15484318658964744,0.3419361265607346,0.008113565273399423,0.013422997246489383,0.0016642699593198043,0.0,0.04754146391421182,0.32983561619065416,0.5329246324457648,0.05460743738597673,18.79,2532.8711,0.029632595898366518,0.29553160140650026,0.16029609147618856,0.3637195023734069,0.008483503351490548,0.024877792469104636,0.013774097450144174,0.007660921762563815,0.0,0.031465484640841604,3.1465484640841606,0.05598,0.3129731197865233,31.29731197865233,8e-05,0.17002190166698283,17.002190166698284,0.94394,0.3851644569902884,38.51644569902884,0.0,0.009324246676400527,0.9324246676400527,0.0,0.026395718753597454,2.6395718753597452,0.0,0.014492251160004983,1.4492251160004983,0.0,0.008512269018439846,0.8512269018439846
