joinfield,turnout_weight,demo_est_Paul Vallas,demo_est_Brandon Johnson,demo_est_Lori Lightfoot,demo_est_Chuy García,demo_est_Willie Wilson,demo_est_Kam Buckner,demo_est_Sophia King,pct_black,pct_hispanic,pct_white,pct_asian,total,final_est_Paul Vallas,final_est_Brandon Johnson,final_est_Lori Lightfoot,final_est_Chuy García,final_est_Willie Wilson,final_est_Kam Buckner,final_est_Sophia King,win_prob_Paul Vallas,median_pct_Paul Vallas,median_votes_Paul Vallas,win_prob_Brandon Johnson,median_pct_Brandon Johnson,median_votes_Brandon Johnson,win_prob_Lori Lightfoot,median_pct_Lori Lightfoot,median_votes_Lori Lightfoot,win_prob_Chuy García,median_pct_Chuy García,median_votes_Chuy García,win_prob_Willie Wilson,median_pct_Willie Wilson,median_votes_Willie Wilson,win_prob_Kam Buckner,median_pct_Kam Buckner,median_votes_Kam Buckner,win_prob_Sophia King,median_pct_Sophia King,median_votes_Sophia King
CITY OF CHICAGO:Ward 01 Precinct 01,100.0,0.2371090798155134,0.0665685379012455,0.06041948045310423,0.2960100745532987,0.0616611931336135,0.03135097483030702,0.0220642172173108,0.05017643968175367,0.18833851529081713,0.6626389417014856,0.05878241040133054,2143.8488,0.2844215082196101,0.08699644538584818,0.06506344039718136,0.34869594160595296,0.0648978379003515,0.05052236386973513,0.0380377449023409,0.11324,0.30196990381130256,30.196990381130256,0.0,0.09190168883721414,9.190168883721414,0.0,0.06889848188444439,6.889848188444439,0.88676,0.3694889998295061,36.948899982950614,0.0,0.06884156130111915,6.884156130111915,0.0,0.05343213351922872,5.343213351922873,0.0,0.04031568700597238,4.031568700597238
CITY OF CHICAGO:Ward 01 Precinct 02,100.0,0.22753072864411203,0.06290459526280802,0.05399215191088283,0.31616939272356887,0.0645164024386514,0.029135043477681956,0.020935243446688057,0.043268389755754415,0.2246463322753003,0.6176425601858555,0.06958298056212162,2256.8924,0.27310809437430045,0.08319940924534311,0.05771462473919066,0.37121257337796654,0.06844392744195157,0.04810892588537964,0.03684772721688815,0.03052,0.2894554630070662,28.94554630070662,0.0,0.08801646716085745,8.801646716085745,0.0,0.06052588735721909,6.052588735721908,0.96948,0.39330996050114586,39.330996050114585,0.0,0.072482722983192,7.2482722983192,0.0,0.05080138176540662,5.080138176540662,0.0,0.0394001499966744,3.9400149996674396
CITY OF CHICAGO:Ward 01 Precinct 03,100.0,0.20412348985052534,0.0727460876958769,0.029772208370053274,0.36416773062002433,0.0607420899327476,0.0241681869793794,0.0194637644557863,0.02576027245248859,0.344256881742744,0.5278031182437996,0.06570555626949937,2080.7738,0.24641276338567972,0.09202345959901273,0.02976976438648002,0.4286833397057623,0.06594277331557793,0.041662489637513136,0.034140692250994316,0.00026,0.2595691097887072,25.956910978870717,0.0,0.0965155631901673,9.65155631901673,0.0,0.031352000917943,3.1352000917943,0.99974,0.45185473655212594,45.18547365521259,0.0,0.06951360444324686,6.951360444324687,0.0,0.04446130270363809,4.44613027036381,0.0,0.03604586897124516,3.6045868971245163
CITY OF CHICAGO:Ward 01 Precinct 04,100.0,0.1953360182313467,0.052049219821243484,0.034334656060231755,0.38204911398732494,0.07337252614413614,0.021120175833027194,0.016921847827082896,0.046914794918564234,0.3686836827210315,0.4767157546197398,0.06427356336644444,2293.3597,0.23569658279748337,0.07090490063420254,0.03506939810821891,0.4472269317173586,0.07999671183171406,0.03827580073187262,0.03146495646017001,0.0,0.2483882323819856,24.83882323819856,0.0,0.07510384907332474,7.510384907332473,0.0,0.036939905498325876,3.693990549832588,1.0,0.4715518712025819,47.15518712025819,0.0,0.08391775188155337,8.391775188155338,0.0,0.04051213716758197,4.051213716758197,0.0,0.03361870001444305,3.3618700014443053
CITY OF CHICAGO:Ward 01 Precinct 05,100.0,0.2092699886740805,0.09259034666432114,0.03753000214241947,0.33423746137128907,0.05248317766707339,0.028628987079145306,0.02044359430606422,0.024369119661227595,0.2458323657036858,0.5638384155438353,0.08760553586635246,2231.3978,0.25290299618401324,0.11342557126345107,0.04024078958009081,0.38991784426305937,0.05683420767333096,0.048208405307772054,0.03710546800930258,0.00474,0.26707968738524734,26.707968738524734,0.0,0.11988606671238783,11.988606671238783,0.0,0.04271139397282228,4.271139397282228,0.99526,0.41197903442150063,41.197903442150064,0.0,0.06020136706225453,6.020136706225452,0.0,0.051556870559867754,5.155687055986776,0.0,0.039002583255114506,3.9002583255114507
CITY OF CHICAGO:Ward 01 Precinct 06,100.0,0.21062258033949108,0.03126580602524483,0.0771165520178519,0.3252780791380078,0.09205085953262607,0.020196090664085512,0.018653590187086004,0.14760528437922962,0.3122971921329315,0.5172709695612552,0.0020683123581122166,1986.2087,0.25224777760454836,0.0486125882018129,0.08347013461822454,0.38553991249495706,0.10049663646432144,0.03617554860870906,0.03209268428844683,0.00556,0.2665761428747627,26.65761428747627,0.0,0.05104913632462427,5.104913632462427,0.0,0.08805632159000822,8.805632159000822,0.99444,0.4071364004730024,40.713640047300245,0.0,0.1061402037220677,10.61402037220677,0.0,0.037997870556719514,3.7997870556719513,0.0,0.03388767285391894,3.388767285391894
CITY OF CHICAGO:Ward 01 Precinct 07,100.0,0.2106828336517542,0.05592068059145211,0.06992008630740888,0.3157717695261115,0.07681763291225442,0.02535874957272106,0.020711805342690827,0.11716633366475258,0.24511180036626104,0.5269110798722764,0.04021953858982804,2843.327,0.25277505053832366,0.07518105883561196,0.07697229683504578,0.36958262213620796,0.08409630185626955,0.04364745438362552,0.03638049769593556,0.01356,0.2677849908491436,26.77849908491436,0.0,0.0798295157887175,7.9829515788717496,0.0,0.08110434287666893,8.110434287666893,0.98644,0.3914193048539496,39.14193048539496,0.0,0.08907235373783767,8.907235373783767,0.0,0.04617410691534024,4.617410691534024,0.0,0.03861171112784782,3.861171112784782
CITY OF CHICAGO:Ward 01 Precinct 08,100.0,0.23062304017428584,0.0917461775753568,0.04594917117236813,0.2983071562673839,0.048073060077901145,0.03572831128839351,0.02475664134870364,0.061240881025392005,0.1601111672336075,0.7095671983989835,0.043281811715792956,2058.5922,0.27978436273321694,0.11203273389488291,0.05146520621384736,0.3494378335790278,0.05070125144490399,0.05476259962212768,0.040451294793013286,0.09428,0.2967597183132557,29.67597183132557,0.0,0.11791482449258035,11.791482449258035,0.0,0.05477807974284066,5.477807974284065,0.90572,0.37003304100257806,37.00330410025781,0.0,0.05342087194027532,5.342087194027532,0.0,0.057693063082169524,5.769306308216953,0.0,0.04303542759221525,4.303542759221525
CITY OF CHICAGO:Ward 01 Precinct 09,100.0,0.19392314419893125,0.018563598179174558,0.04243023405309475,0.3867026459455859,0.09285378380755052,0.02166861112135248,0.01904154059870366,0.05724593978106383,0.3927746588062253,0.40642412506543313,0.03884424925730224,1632.3935,0.23196336580433774,0.03763129544220458,0.042847891647104064,0.45218491643875847,0.100638050696957,0.03918560047025592,0.03418416178140236,0.0,0.24408041506478118,24.408041506478117,0.0,0.040180642271229805,4.018064227122981,0.0,0.045267795116833355,4.526779511683335,1.0,0.4761772577087108,47.617725770871075,0.0,0.1059747410884567,10.59747410884567,0.0,0.04145787422582718,4.1457874225827185,0.0,0.03592648697496291,3.592648697496291
CITY OF CHICAGO:Ward 01 Precinct 10,100.0,0.20525668415230727,0.054399519462631704,0.03618972069568012,0.3645334833242834,0.06922700470240511,0.025620678514708384,0.019956467052377417,0.04754146391421182,0.32983561619065416,0.5329246324457648,0.05460743738597673,2532.8711,0.2476923731110131,0.07344012046511972,0.03749229361815878,0.42764753498516583,0.07485692484554556,0.04298052312154174,0.03452551213447568,0.0003,0.26171136868043576,26.171136868043575,0.0,0.07739150948233554,7.739150948233554,0.0,0.03963268185815848,3.963268185815848,0.9997,0.45127568792291894,45.127568792291896,0.0,0.07914168768401197,7.914168768401197,0.0,0.04556800976450607,4.5568009764506066,0.0,0.03637704883973612,3.6377048839736124
