joinfield,turnout_weight,demo_est_Paul Vallas,demo_est_Brandon Johnson,demo_est_Lori Lightfoot,demo_est_Chuy García,demo_est_Willie Wilson,demo_est_Kam Buckner,demo_est_Sophia King,pct_black,pct_hispanic,pct_white,pct_asian,total,final_est_Paul Vallas,final_est_Brandon Johnson,final_est_Lori Lightfoot,final_est_Chuy García,final_est_Willie Wilson,final_est_Kam Buckner,final_est_Sophia King,win_prob_Paul Vallas,median_pct_Paul Vallas,median_votes_Paul Vallas,win_prob_Brandon Johnson,median_pct_Brandon Johnson,median_votes_Brandon Johnson,win_prob_Lori Lightfoot,median_pct_Lori Lightfoot,median_votes_Lori Lightfoot,win_prob_Chuy García,median_pct_Chuy García,median_votes_Chuy García,win_prob_Willie Wilson,median_pct_Willie Wilson,median_votes_Willie Wilson,win_prob_Kam Buckner,median_pct_Kam Buckner,median_votes_Kam Buckner,win_prob_Sophia King,median_pct_Sophia King,median_votes_Sophia King
CITY OF CHICAGO:Ward 01 Precinct 01,100.0,0.23710907981551343,0.06656853790124552,0.06041948045310423,0.29601007455329864,0.0616611931336135,0.03135097483030702,0.0220642172173108,0.05017643968175367,0.18833851529081713,0.6626389417014856,0.05878241040133054,2143.8488,0.28442150821961015,0.0869964453858482,0.06506344039718137,0.3486959416059529,0.0648978379003515,0.05052236386973513,0.03803774490234091,0.11324,0.3019699038113026,30.196990381130263,0.0,0.09190168883721417,9.190168883721416,0.0,0.06889848188444442,6.889848188444442,0.88676,0.3694889998295061,36.948899982950614,0.0,0.06884156130111915,6.884156130111915,0.0,0.05343213351922872,5.343213351922873,0.0,0.04031568700597238,4.031568700597238
CITY OF CHICAGO:Ward 01 Precinct 02,100.0,0.22753072864411206,0.06290459526280803,0.05399215191088283,0.3161693927235688,0.0645164024386514,0.029135043477681956,0.020935243446688057,0.043268389755754415,0.2246463322753003,0.6176425601858555,0.06958298056212162,2256.8924,0.2731080943743005,0.08319940924534312,0.05771462473919066,0.3712125733779665,0.06844392744195156,0.04810892588537964,0.03684772721688816,0.03052,0.2894554630070663,28.94554630070663,0.0,0.08801646716085747,8.801646716085747,0.0,0.06052588735721908,6.052588735721908,0.96948,0.39330996050114586,39.330996050114585,0.0,0.07248272298319197,7.248272298319197,0.0,0.05080138176540662,5.080138176540662,0.0,0.039400149996674405,3.9400149996674405
CITY OF CHICAGO:Ward 01 Precinct 03,100.0,0.20412348985052536,0.07274608769587691,0.02977220837005337,0.36416773062002433,0.060742089932747656,0.0241681869793794,0.0194637644557863,0.02576027245248859,0.344256881742744,0.5278031182437996,0.06570555626949937,2080.7738,0.24641276338567975,0.09202345959901274,0.029769764386480116,0.4286833397057623,0.06594277331557799,0.041662489637513136,0.03414069225099432,0.00026,0.2595691097887072,25.956910978870717,0.0,0.09651556319016727,9.651556319016727,0.0,0.03135200091794309,3.135200091794309,0.99974,0.4518547365521258,45.18547365521258,0.0,0.06951360444324689,6.951360444324689,0.0,0.044461302703638086,4.446130270363809,0.0,0.03604586897124516,3.6045868971245163
CITY OF CHICAGO:Ward 01 Precinct 04,100.0,0.19533601823134672,0.0520492198212435,0.034334656060231755,0.382049113987325,0.07337252614413614,0.021120175833027194,0.016921847827082896,0.046914794918564234,0.3686836827210315,0.4767157546197398,0.06427356336644444,2293.3597,0.2356965827974834,0.07090490063420254,0.03506939810821891,0.44722693171735867,0.07999671183171406,0.038275800731872624,0.031464956460170015,0.0,0.24838823238198565,24.838823238198565,0.0,0.07510384907332474,7.510384907332473,0.0,0.036939905498325876,3.693990549832588,1.0,0.4715518712025818,47.15518712025818,0.0,0.08391775188155337,8.391775188155338,0.0,0.04051213716758197,4.051213716758197,0.0,0.03361870001444306,3.3618700014443057
CITY OF CHICAGO:Ward 01 Precinct 05,100.0,0.20926998867408053,0.09259034666432116,0.03753000214241947,0.334237461371289,0.05248317766707339,0.028628987079145306,0.02044359430606422,0.024369119661227595,0.2458323657036858,0.5638384155438353,0.08760553586635246,2231.3978,0.2529029961840133,0.11342557126345106,0.04024078958009081,0.3899178442630593,0.05683420767333096,0.048208405307772054,0.03710546800930259,0.00474,0.26707968738524746,26.707968738524745,0.0,0.1198860667123878,11.98860667123878,0.0,0.04271139397282228,4.271139397282228,0.99526,0.4119790344215005,41.19790344215005,0.0,0.06020136706225453,6.020136706225452,0.0,0.051556870559867754,5.155687055986776,0.0,0.03900258325511451,3.900258325511451
CITY OF CHICAGO:Ward 01 Precinct 06,100.0,0.21062258033949105,0.03126580602524481,0.07711655201785189,0.3252780791380078,0.09205085953262604,0.020196090664085505,0.018653590187086,0.14760528437922962,0.3122971921329315,0.5172709695612552,0.0020683123581122166,1986.2087,0.25224777760454836,0.04861258820181287,0.08347013461822453,0.38553991249495706,0.1004966364643214,0.03617554860870903,0.03209268428844682,0.00556,0.2665761428747627,26.65761428747627,0.0,0.05104913632462424,5.104913632462424,0.0,0.0880563215900082,8.80563215900082,0.99444,0.4071364004730025,40.713640047300245,0.0,0.10614020372206769,10.614020372206769,0.0,0.03799787055671949,3.799787055671949,0.0,0.03388767285391893,3.388767285391893
CITY OF CHICAGO:Ward 01 Precinct 07,100.0,0.21068283365175422,0.055920680591452124,0.06992008630740888,0.31577176952611147,0.07681763291225442,0.025358749572721072,0.020711805342690827,0.11716633366475258,0.24511180036626104,0.5269110798722764,0.04021953858982804,2843.327,0.25277505053832366,0.07518105883561196,0.07697229683504578,0.3695826221362079,0.08409630185626957,0.043647454383625536,0.036380497695935564,0.01356,0.26778499084914364,26.778499084914365,0.0,0.0798295157887175,7.9829515788717496,0.0,0.08110434287666893,8.110434287666893,0.98644,0.3914193048539495,39.14193048539495,0.0,0.08907235373783769,8.907235373783768,0.0,0.04617410691534026,4.617410691534026,0.0,0.03861171112784784,3.8611711127847843
CITY OF CHICAGO:Ward 01 Precinct 08,100.0,0.23062304017428586,0.09174617757535682,0.04594917117236813,0.29830715626738397,0.04807306007790117,0.03572831128839351,0.02475664134870364,0.061240881025392005,0.1601111672336075,0.7095671983989835,0.043281811715792956,2058.5922,0.279784362733217,0.11203273389488293,0.051465206213847356,0.34943783357902786,0.05070125144490402,0.05476259962212768,0.04045129479301329,0.09428,0.29675971831325576,29.675971831325576,0.0,0.11791482449258034,11.791482449258034,0.0,0.054778079742840644,5.477807974284064,0.90572,0.37003304100257806,37.00330410025781,0.0,0.05342087194027534,5.342087194027534,0.0,0.05769306308216951,5.769306308216951,0.0,0.04303542759221525,4.303542759221525
CITY OF CHICAGO:Ward 01 Precinct 09,100.0,0.19392314419893125,0.018563598179174558,0.04243023405309475,0.38670264594558584,0.09285378380755052,0.021668611121352477,0.019041540598703655,0.05724593978106383,0.3927746588062253,0.40642412506543313,0.03884424925730224,1632.3935,0.23196336580433774,0.03763129544220458,0.042847891647104064,0.4521849164387584,0.100638050696957,0.03918560047025592,0.034184161781402364,0.0,0.24408041506478118,24.408041506478117,0.0,0.040180642271229805,4.018064227122981,0.0,0.045267795116833355,4.526779511683335,1.0,0.4761772577087108,47.617725770871075,0.0,0.10597474108845671,10.59747410884567,0.0,0.04145787422582718,4.1457874225827185,0.0,0.035926486974962916,3.5926486974962915
CITY OF CHICAGO:Ward 01 Precinct 10,100.0,0.2052566841523072,0.05439951946263169,0.03618972069568009,0.36453348332428326,0.06922700470240507,0.02562067851470836,0.01995646705237741,0.04754146391421182,0.32983561619065416,0.5329246324457648,0.05460743738597673,2532.8711,0.24769237311101303,0.07344012046511968,0.03749229361815875,0.42764753498516567,0.07485692484554553,0.04298052312154172,0.034525512134475675,0.0003,0.26171136868043576,26.171136868043575,0.0,0.07739150948233553,7.7391509482335525,0.0,0.039632681858158464,3.9632681858158465,0.9997,0.45127568792291883,45.12756879229188,0.0,0.07914168768401197,7.914168768401197,0.0,0.04556800976450606,4.5568009764506066,0.0,0.03637704883973613,3.637704883973613
