joinfield,turnout_weight,demo_est_Paul Vallas,demo_est_Brandon Johnson,demo_est_Lori Lightfoot,demo_est_Chuy García,demo_est_Willie Wilson,demo_est_Kam Buckner,demo_est_Sophia King,demo_est_Jamal Green,pct_black,pct_hispanic,pct_white,pct_asian,total,final_est_Paul Vallas,final_est_Brandon Johnson,final_est_Lori Lightfoot,final_est_Chuy García,final_est_Willie Wilson,final_est_Kam Buckner,final_est_Sophia King,final_est_Jamal Green,win_prob_Paul Vallas,median_pct_Paul Vallas,median_votes_Paul Vallas,win_prob_Brandon Johnson,median_pct_Brandon Johnson,median_votes_Brandon Johnson,win_prob_Lori Lightfoot,median_pct_Lori Lightfoot,median_votes_Lori Lightfoot,win_prob_Chuy García,median_pct_Chuy García,median_votes_Chuy García,win_prob_Willie Wilson,median_pct_Willie Wilson,median_votes_Willie Wilson,win_prob_Kam Buckner,median_pct_Kam Buckner,median_votes_Kam Buckner,win_prob_Sophia King,median_pct_Sophia King,median_votes_Sophia King,win_prob_Jamal Green,median_pct_Jamal Green,median_votes_Jamal Green
CITY OF CHICAGO:Ward 01 Precinct 01,100.0,0.33884690736289813,0.15198734128837776,0.13770817359919504,0.13276742455384138,0.037563966676343194,0.022328681674058416,0.0177534017839003,0.00037886415630257225,0.05017643968175367,0.18833851529081713,0.6626389417014856,0.05878241040133054,2143.8488,0.37497816547177343,0.16751530926718927,0.14824658237708993,0.14305458199437115,0.0415777827065386,0.03336049216419989,0.027234545674606675,0.00925984794422129,1.0,0.38879381888770137,38.87938188877014,0.0,0.1731442078410882,17.31442078410882,0.0,0.15342803730982454,15.342803730982455,0.0,0.14829066834792104,14.829066834792105,0.0,0.04289435117751865,4.289435117751865,0.0,0.034067489655497926,3.4067489655497925,0.0,0.028195824223544205,2.8195824223544204,0.0,0.01017623311460917,1.017623311460917
CITY OF CHICAGO:Ward 01 Precinct 02,100.0,0.3229947655738319,0.150639398555435,0.1365766588340637,0.15068262681605768,0.039638133741374995,0.021600891757926705,0.016648703848443303,0.0005535819677831578,0.043268389755754415,0.2246463322753003,0.6176425601858555,0.06958298056212162,2256.8924,0.3572086638187784,0.16598630572376263,0.14697977032228934,0.16290595295423047,0.04359067707872232,0.0327559788989639,0.026197302346907272,0.009602656456335481,0.99972,0.36955838790080675,36.955838790080676,0.00014,0.17155991695810308,17.155991695810307,4e-05,0.1518939877517822,15.18939877517822,0.0001,0.16864011238568521,16.864011238568523,0.0,0.045009396156443934,4.500939615644393,0.0,0.03425366125248121,3.4253661252481207,0.0,0.027786714698186055,2.7786714698186055,0.0,0.010385872763994879,1.038587276399488
CITY OF CHICAGO:Ward 01 Precinct 03,100.0,0.28856719775760087,0.1479364094982084,0.12872464972795752,0.21072511063185084,0.030324154062438657,0.019693377659085107,0.013363861757775238,0.0,0.02576027245248859,0.344256881742744,0.5278031182437996,0.06570555626949937,2080.7738,0.3194640319821027,0.16308694431308599,0.13851938252929774,0.2291824600331008,0.033585275463200906,0.030439900135502067,0.022313493534214787,0.008635819609485066,0.95734,0.32925332987161365,32.92533298716137,0.00066,0.1684179139755006,16.84179139755006,0.00012,0.14278058460153592,14.278058460153591,0.04188,0.23615099977634602,23.6150999776346,0.0,0.0348906540878407,3.48906540878407,0.0,0.03171743911371198,3.171743911371198,0.0,0.023258777741346378,2.325877774134638,0.0,0.008616386548033927,0.8616386548033927
CITY OF CHICAGO:Ward 01 Precinct 04,100.0,0.27351548598967235,0.1492108555657622,0.12696825024176153,0.2163691924732206,0.0402180595115832,0.020157640723798068,0.012812980415829229,8.22961732896575e-05,0.046914794918564234,0.3686836827210315,0.4767157546197398,0.06427356336644444,2293.3597,0.30233188881006245,0.164344170062225,0.13685894985388256,0.23589666649959382,0.044036386970854366,0.030939503147487994,0.02186192866575079,0.008957813590133267,0.89644,0.31267687533285915,31.267687533285915,0.00148,0.16946430064806978,16.94643006480698,0.00044,0.14171760456814989,14.171760456814988,0.10164,0.24352294834700905,24.352294834700906,0.0,0.045957844135378255,4.595784413537825,0.0,0.0319546982280688,3.1954698228068796,0.0,0.022292325498191056,2.2292325498191055,0.0,0.009549377512536641,0.9549377512536641
CITY OF CHICAGO:Ward 01 Precinct 05,100.0,0.2989348895291398,0.15632239357044736,0.13316334459850557,0.17893301754043017,0.03305912987858634,0.022618710031857562,0.016014662123872103,0.0002886138220775548,0.024369119661227595,0.2458323657036858,0.5638384155438353,0.08760553586635246,2231.3978,0.33064131451327183,0.17133292077741902,0.14317182113866303,0.19250095085357202,0.036967400390908324,0.03443225383678582,0.026146662765415857,0.010033983323954027,0.99424,0.3424949586662748,34.24949586662748,0.00106,0.176981868186308,17.698186818630802,0.00014,0.14781275235906197,14.781275235906197,0.00456,0.19895405835569466,19.895405835569466,0.0,0.038273715742473166,3.8273715742473167,0.0,0.035884084885596856,3.5884084885596854,0.0,0.02714873882820653,2.714873882820653,0.0,0.010297696108892758,1.0297696108892758
CITY OF CHICAGO:Ward 01 Precinct 06,100.0,0.2893244127221073,0.14593534280512974,0.13723214353219396,0.1685603038935202,0.0562839221780668,0.01981879669595583,0.016703174839686318,0.0054766644282566055,0.14760528437922962,0.3122971921329315,0.5172709695612552,0.0020683123581122166,1986.2087,0.32033748727277195,0.16194690913387902,0.14806912804664346,0.18432998904112038,0.06193210104217166,0.02961711713671141,0.025197498972903028,0.013797076953789216,0.99306,0.3325917130842181,33.259171308421806,0.00104,0.1679949643386192,16.799496433861922,0.00068,0.153509266296054,15.3509266296054,0.00522,0.19117428160653288,19.117428160653287,0.0,0.06422679233419332,6.4226792334193314,0.0,0.03059258243938339,3.059258243938339,0.0,0.026310812307692,2.6310812307692,0.0,0.014303125451797218,1.4303125451797218
CITY OF CHICAGO:Ward 01 Precinct 07,100.0,0.2909853770181098,0.151859676047763,0.13938858392702028,0.1574647263688905,0.05316169085575859,0.0215079106453771,0.018524229396152243,0.006442566835845065,0.11716633366475258,0.24511180036626104,0.5269110798722764,0.04021953858982804,2843.327,0.3216218768775535,0.16744232130237913,0.1500697770122006,0.17016139610559364,0.05888155963302252,0.0326600998874479,0.02834397903540716,0.01604629774638552,0.99602,0.33482266332076405,33.48226633207641,0.0016,0.1739092922023336,17.39092922023336,0.00056,0.15616206130876675,15.616206130876675,0.00182,0.1767560089110922,17.67560089110922,0.0,0.06115539621163049,6.115539621163049,0.0,0.03397517311160292,3.397517311160292,0.0,0.02948167880021725,2.948167880021725,0.0,0.01648115623557024,1.648115623557024
CITY OF CHICAGO:Ward 01 Precinct 08,100.0,0.3402012187981587,0.15808748778894896,0.1331443115810036,0.12894023969244667,0.034428897346132,0.023924148136596168,0.019727794647416627,0.0008806631042135718,0.061240881025392005,0.1601111672336075,0.7095671983989835,0.043281811715792956,2058.5922,0.3784843374944546,0.17386518258330375,0.14387388405939852,0.13760704600148352,0.03847565653200506,0.03461579721483158,0.0289289621473673,0.00937644156714533,0.99996,0.39233308934439587,39.233308934439584,4e-05,0.18010338496536948,18.01033849653695,0.0,0.14868721324197287,14.868721324197287,0.0,0.14222970470602592,14.222970470602592,0.0,0.039875024279513296,3.9875024279513296,0.0,0.03597899151116282,3.597899151116282,0.0,0.029692605241460907,2.9692605241460908,0.0,0.009643712840279107,0.9643712840279107
CITY OF CHICAGO:Ward 01 Precinct 09,100.0,0.2683735478008308,0.14821199269575744,0.1282930510507012,0.22042286505643358,0.040726528088418715,0.018540396985554226,0.014313155316954,0.0004532241002669619,0.05724593978106383,0.3927746588062253,0.40642412506543313,0.03884424925730224,1632.3935,0.29430618680893506,0.16327799665469994,0.13740491580724193,0.2412770583259883,0.04499294194833784,0.029898227989753008,0.023965184297833633,0.010104795767200556,0.84372,0.30481164189765636,30.481164189765636,0.00124,0.1686004353146235,16.86004353146235,0.00058,0.14237006898238116,14.237006898238116,0.15446,0.2494751827318376,24.94751827318376,0.0,0.04653654669023444,4.653654669023444,0.0,0.03091660369739932,3.091660369739932,0.0,0.02486321619403907,2.486321619403907,0.0,0.010545727034359562,1.0545727034359562
CITY OF CHICAGO:Ward 01 Precinct 10,100.0,0.2916277242370442,0.1488431569750551,0.12929424600183953,0.19766923535371272,0.03727451344482629,0.019941921858335005,0.014683963224103947,0.0,0.04754146391421182,0.32983561619065416,0.5329246324457648,0.05460743738597673,2532.8711,0.3228037802080956,0.164153253716406,0.1392933119640781,0.21521280977988683,0.040978235294639,0.030564635594144338,0.02360523290533372,0.008616048137406653,0.97982,0.3337698253759943,33.37698253759943,0.00086,0.16915964589575538,16.915964589575538,0.00014,0.14414663456006876,14.414663456006876,0.01918,0.22203152824476868,22.203152824476867,0.0,0.04262978986797224,4.262978986797224,0.0,0.03157453918418711,3.1574539184187107,0.0,0.0242436638801969,2.42436638801969,0.0,0.009290924169544773,0.9290924169544773
