joinfield,turnout_weight,demo_est_Paul Vallas,demo_est_Brandon Johnson,demo_est_Lori Lightfoot,demo_est_Chuy García,demo_est_Willie Wilson,demo_est_Kam Buckner,demo_est_Sophia King,pct_black,pct_hispanic,pct_white,pct_asian,total,final_est_Paul Vallas,final_est_Brandon Johnson,final_est_Lori Lightfoot,final_est_Chuy García,final_est_Willie Wilson,final_est_Kam Buckner,final_est_Sophia King,win_prob_Paul Vallas,median_pct_Paul Vallas,median_votes_Paul Vallas,win_prob_Brandon Johnson,median_pct_Brandon Johnson,median_votes_Brandon Johnson,win_prob_Lori Lightfoot,median_pct_Lori Lightfoot,median_votes_Lori Lightfoot,win_prob_Chuy García,median_pct_Chuy García,median_votes_Chuy García,win_prob_Willie Wilson,median_pct_Willie Wilson,median_votes_Willie Wilson,win_prob_Kam Buckner,median_pct_Kam Buckner,median_votes_Kam Buckner,win_prob_Sophia King,median_pct_Sophia King,median_votes_Sophia King
CITY OF CHICAGO:Ward 01 Precinct 11,100.0,0.22407193008128348,0.15394469641999375,0.1300191631344958,0.2124162479212931,0.0341996309379514,0.03494907220661924,0.01717284925547991,0.06730941127080987,0.26685576342833045,0.5822825744425842,0.04362312180956836,2690.0161,0.26300323495433975,0.17278574931355198,0.14823453373572995,0.24722465928999626,0.03905119589073108,0.049556855038236036,0.03409878121411069,0.61294,0.27347527305101893,27.34752730510189,0.00678,0.179912482522721,17.9912482522721,0.0032,0.15380298300722714,15.380298300722714,0.37708,0.25724861832583673,25.724861832583674,0.0,0.04092490326332976,4.092490326332976,0.0,0.051854249502948924,5.185424950294893,0.0,0.03549133194105568,3.549133194105568
CITY OF CHICAGO:Ward 01 Precinct 12,100.0,0.21425031262773117,0.18351822967971035,0.1423326232945015,0.17129071646374128,0.0325318732353376,0.04445770343837261,0.01839213121772197,0.06897546310949022,0.13426301470773916,0.656855553235561,0.10239975137635658,1136.4969,0.2526352955514864,0.20343989788323458,0.16176701872788338,0.20042186407580415,0.03798524637093455,0.06097331894662346,0.03673236788072901,0.73478,0.26311607459284625,26.311607459284623,0.1319,0.211836119277632,21.1836119277632,0.02072,0.16829697903900714,16.829697903900716,0.1126,0.20891002958984617,20.89100295898462,0.0,0.03936207691246475,3.936207691246475,0.0,0.06364450324896354,6.364450324896353,0.0,0.038219650725599214,3.8219650725599212
CITY OF CHICAGO:Ward 01 Precinct 13,100.0,0.20993616118531708,0.2068645696738909,0.13147898787854062,0.1685281247926879,0.020315312658901373,0.051685997325782926,0.017964436441995867,0.027799271961562656,0.13161379097455586,0.7306618838184052,0.0819829435325781,1451.297,0.25090037509007646,0.22763267331579656,0.14964057460128966,0.19830855246468565,0.02366513660572462,0.06803362669711657,0.0357740706620062,0.62696,0.2602417342894079,26.024173428940788,0.29094,0.2363036066603611,23.63036066603611,0.00772,0.15518289921548878,15.518289921548877,0.07438,0.20583493828437308,20.58349382843731,0.0,0.02464101710465285,2.464101710465285,0.0,0.07070075672342957,7.070075672342957,0.0,0.03744294627021036,3.744294627021036
CITY OF CHICAGO:Ward 01 Precinct 14,100.0,0.2246403439145205,0.16019459492999466,0.1414000022826396,0.17751185435625438,0.03879502215977486,0.045429818019913706,0.018801954294018926,0.10300737609119885,0.13652921068866164,0.65907619654343,0.043935526250168264,1826.6721,0.2632745633328865,0.18002057689468443,0.1606359970822771,0.20676628271304207,0.04499291743739418,0.061506711389882215,0.036757960586529144,0.82676,0.2743229970654228,27.432299706542278,0.03238,0.1877145472172354,18.77145472172354,0.01426,0.16754987074911,16.754987074911,0.1266,0.2154997271723952,21.54997271723952,0.0,0.046956449043739024,4.695644904373903,0.0,0.06397655880295913,6.397655880295913,0.0,0.03853556868623593,3.853556868623593
CITY OF CHICAGO:Ward 01 Precinct 15,100.0,0.2321350765058843,0.15879309596648086,0.12635732061089483,0.19378162946539015,0.031773529148306535,0.04512163989495628,0.01881129836520364,0.05154508858656792,0.16447394493940018,0.6932514812007323,0.06110777962460239,2381.9864,0.27255462671953107,0.17898892503312006,0.1447292635988869,0.22473307028686362,0.03584310060240305,0.060857233025663884,0.03624879017022704,0.8073,0.2837986344677611,28.37986344677611,0.01642,0.18630372744601992,18.630372744601992,0.00272,0.15067354591666704,15.067354591666703,0.17356,0.2334179043091356,23.34179043091356,0.0,0.03754424660742268,3.7544246607422678,0.0,0.06322257619834865,6.322257619834865,0.0,0.03793728834987964,3.793728834987964
CITY OF CHICAGO:Ward 01 Precinct 16,100.0,0.23583231873299218,0.15682662116538784,0.12229175102284184,0.20602069203055218,0.027743423978411404,0.03950056584134285,0.01855821718558838,0.030146723991877525,0.22704360970576648,0.6376999969116848,0.034707854704923914,2412.3185,0.27599820606818115,0.17667024071323656,0.13920727160707794,0.23968703777830658,0.03133436371620324,0.05501870889569861,0.036039180657991686,0.75132,0.28722807983641646,28.722807983641648,0.00748,0.18361397995502698,18.3613979955027,0.0018,0.14426085090056134,14.426085090056134,0.2394,0.24918488113898152,24.918488113898153,0.0,0.032508210958990716,3.2508210958990715,0.0,0.057391937587714256,5.7391937587714255,0.0,0.03783437323010547,3.7834373230105465
CITY OF CHICAGO:Ward 01 Precinct 17,100.0,0.23011532136899052,0.1808141591075789,0.12714905953705416,0.16963288224230408,0.02516788516702046,0.05462008586514258,0.019274196669025766,0.04652610632181454,0.0846687303715181,0.7968713091882291,0.04235887004102484,1346.6719,0.27242078089991667,0.20223508514416663,0.14525129655821395,0.19772146181073336,0.028500724503651285,0.07100773047600888,0.036817930044004694,0.86446,0.28345353300051146,28.345353300051144,0.07248,0.21008552018259616,21.008552018259614,0.00398,0.15103507170123173,15.103507170123173,0.05908,0.20561704065899367,20.561704065899367,0.0,0.029634197157074115,2.9634197157074116,0.0,0.0739125976272843,7.39125976272843,0.0,0.03836968338749801,3.836968338749801
CITY OF CHICAGO:Ward 01 Precinct 18,100.0,0.21334258314754453,0.19590704375401133,0.12049825499203115,0.18434646031547935,0.020682495229105237,0.05344387886548145,0.018552873653463604,0.015992630213771952,0.144013551089912,0.7191024399912432,0.05019435086326422,2143.2372,0.2544501318917522,0.21682955306607715,0.1374436076039869,0.2148415554464733,0.023737162652526775,0.0700265515684616,0.03662644720741778,0.66842,0.26428674586101386,26.428674586101387,0.17286,0.22526406621889428,22.52640662188943,0.00296,0.14246372732963783,14.246372732963783,0.15576,0.22312847759317883,22.312847759317883,0.0,0.0245786828633617,2.45786828633617,0.0,0.0725989651481693,7.25989651481693,0.0,0.03827384078526447,3.827384078526447
CITY OF CHICAGO:Ward 01 Precinct 19,100.0,0.20306785648455786,0.21248899220954676,0.12642536242510663,0.17744120717823167,0.019797130043213956,0.05081589099424706,0.01673715062221289,0.005771833331384118,0.11529696017414978,0.7201195086319249,0.05991918778035433,2197.4647,0.24366220206205383,0.23372178889759898,0.14306423622556522,0.2067202140741307,0.022963023294245266,0.0682429269635514,0.03558061791955052,0.52506,0.2531221453028826,25.31221453028826,0.3607,0.242823231592581,24.2823231592581,0.00608,0.14868205545180652,14.868205545180652,0.10816,0.2146271089584729,21.46271089584729,0.0,0.02390997536545427,2.3909975365454272,0.0,0.07039759977388224,7.039759977388224,0.0,0.03724804409454387,3.7248044094543866
CITY OF CHICAGO:Ward 01 Precinct 20,100.0,0.1860586847542375,0.23206397240207788,0.12975639538971634,0.1514754190290419,0.020945133147237373,0.06695727979358876,0.01951670544121691,0.03628698436078838,0.037487927984298335,0.7520481365414936,0.10325121327240214,2404.9422,0.2257378146548819,0.25350364443850726,0.14824830387303417,0.17713572901010288,0.02537109539261656,0.08508022802368463,0.03887819404386831,0.29268,0.23499326050977679,23.49932605097768,0.68206,0.2636101645732456,26.36101645732456,0.00836,0.1539616462423407,15.396164624234071,0.0169,0.18385877378435803,18.385877378435804,0.0,0.026431039094760137,2.6431039094760136,0.0,0.08852105853506759,8.852105853506758,0.0,0.04032585418901952,4.032585418901951
CITY OF CHICAGO:Ward 01 Precinct 21,100.0,0.16715575433887753,0.2497064913941296,0.12868933390693985,0.18443600520531656,0.015149824405664036,0.04783827988767407,0.013797900818514876,0.0317681523772639,0.2067985285627052,0.6891978167187047,0.041379352649320134,2266.0021,0.2084901995240347,0.26984828893783624,0.14614711553775167,0.21746599105115194,0.01824434319149868,0.06302622194961996,0.030732849244802372,0.10822,0.21585764204070534,21.585764204070536,0.79704,0.27943188931367147,27.943188931367146,0.00486,0.15099647060969212,15.099647060969213,0.08988,0.2250518422488966,22.50518422488966,0.0,0.019058966877786958,1.9058966877786958,0.0,0.06523339209063306,6.523339209063305,0.0,0.03132112609977156,3.1321126099771557
CITY OF CHICAGO:Ward 01 Precinct 22,100.0,0.21367994479396688,0.2008895975887335,0.12038058391024192,0.17631051223003127,0.01803030749158621,0.05708400696495515,0.020398636977601664,0.007617593076167041,0.14799505769436577,0.6684525933653545,0.03518590954976078,2553.7069,0.25344152140771603,0.22177098251089372,0.13624606755433782,0.20684224359090528,0.021599036921716268,0.07454167369265653,0.03951348375847002,0.6603,0.2629362032771473,26.293620327714727,0.22752,0.23053525094655525,23.053525094655527,0.00338,0.14162513959343376,14.162513959343375,0.1088,0.21444588970505524,21.444588970505524,0.0,0.022579515230281327,2.2579515230281326,0.0,0.07727960011130201,7.727960011130201,0.0,0.04122169001535654,4.122169001535654
CITY OF CHICAGO:Ward 01 Precinct 23,100.0,0.182598291658613,0.15022909170901194,0.20111448168034526,0.13574337852293214,0.08188311707233954,0.0336595574300467,0.021545671883827947,0.32602851047867776,0.048975827581494505,0.4154143025968417,0.08678926592051478,1204.4554,0.21064769147514673,0.16726859080134643,0.22624156985318106,0.15820184566051626,0.09822249718699526,0.051211147313441854,0.042161667146068,0.3468,0.22003313904301933,22.003313904301933,0.0582,0.17426339441380928,17.42633944138093,0.55988,0.23615822747838605,23.615822747838607,0.03442,0.1652739604798128,16.52739604798128,0.0007,0.10254013926850654,10.254013926850654,0.0,0.053405169640352745,5.340516964035275,0.0,0.04422298674672273,4.422298674672273
CITY OF CHICAGO:Ward 01 Precinct 24,100.0,0.22699024109333907,0.1567100457045521,0.12089369357613636,0.20589036976712194,0.030229999479383138,0.046010345382869605,0.02004889495371438,0.033585196492093905,0.22639277373677028,0.600925719529194,0.09320224583597171,3018.2792,0.26564827458656465,0.17610026925359523,0.13903286539746174,0.2389914920892086,0.03452324105776961,0.061754321066330484,0.037904545985765294,0.69064,0.27678123767637464,27.678123767637462,0.01048,0.18308099617084167,18.308099617084167,0.00212,0.14446989568504073,14.446989568504073,0.29676,0.24882741490390164,24.882741490390163,0.0,0.03584466516370946,3.584466516370946,0.0,0.06443854649727823,6.4438546497278235,0.0,0.039650087633654366,3.9650087633654367
CITY OF CHICAGO:Ward 01 Precinct 25,100.0,0.2125265321119895,0.1744343706694089,0.13554774808199788,0.18241912322699308,0.03297730781691886,0.048873985794697455,0.01999452225511071,0.07059012363524293,0.17714691610751426,0.6033078837100389,0.11252332044611404,2931.9229,0.25001820269215913,0.1937413049129724,0.15509782732960592,0.21306718848918238,0.03874510314925128,0.06503383623340946,0.03825154663011489,0.70328,0.2605076667259786,26.05076667259786,0.08046,0.20187822664193444,20.187822664193444,0.01508,0.16182114169187273,16.182114169187273,0.20118,0.22182162003271555,22.182162003271554,0.0,0.04053561543593868,4.053561543593868,0.0,0.06802981826728907,6.8029818267289075,0.0,0.03958762976046551,3.958762976046551
CITY OF CHICAGO:Ward 01 Precinct 26,100.0,0.23341806805366608,0.15286767580115668,0.11378391203993843,0.21333070533982057,0.028796880875453117,0.045381986027250666,0.019194361819830884,0.018308858115536054,0.2010731772966847,0.6582504343641454,0.05264001140576513,2402.9953,0.27368734926128363,0.17304680598083594,0.13073383655801898,0.24596078922089384,0.032130000132518606,0.061381756416800395,0.03701447186634404,0.69662,0.2842303378137233,28.423033781372332,0.00562,0.17979117678549916,17.979117678549915,0.00058,0.13592414803214775,13.592414803214774,0.29718,0.2556839027693588,25.568390276935883,0.0,0.03342991961437712,3.342991961437712,0.0,0.06420575192304538,6.420575192304538,0.0,0.03878265185909187,3.878265185909187
CITY OF CHICAGO:Ward 02 Precinct 01,100.0,0.22523753934679333,0.1421410903157639,0.15615433427235256,0.1751656217851223,0.050501175415744406,0.03833551289239189,0.019238315928948344,0.0784605543442141,0.11483636855261264,0.5397348553553736,0.23511474605294935,2531.1241,0.2590874321296222,0.16109141490876439,0.17780357298218924,0.2023063772179055,0.05815494032200437,0.056184491166348105,0.03932678070986199,0.81996,0.27042640673190127,27.042640673190128,0.01238,0.16775531010433054,16.775531010433053,0.04308,0.18547388211899207,18.547388211899207,0.12458,0.2111483547338101,21.11483547338101,0.0,0.060569252293036835,6.056925229303683,0.0,0.058791858029602614,5.8791858029602615,0.0,0.04123394862317037,4.123394862317037
CITY OF CHICAGO:Ward 02 Precinct 02,100.0,0.24005425133240896,0.1259748363346601,0.1703149053318359,0.18377109103251937,0.05494776993073279,0.01831514624186484,0.013395589753094551,0.021764187436406898,0.11218348009937854,0.5256224864839482,0.3158819244904527,3202.7844,0.27345997244945264,0.14513520949000522,0.19174884313923057,0.21084240484451822,0.061529355451614295,0.03699084302882755,0.0342483810330471,0.84564,0.28470332589194824,28.470332589194825,0.00172,0.15091091761614595,15.091091761614594,0.04612,0.19929951716973243,19.929951716973243,0.10652,0.2195447534945446,21.954475349454462,0.0,0.06405853900794567,6.4058539007945665,0.0,0.03849618829042788,3.8496188290427877,0.0,0.03580912627287215,3.580912627287215
CITY OF CHICAGO:Ward 02 Precinct 03,100.0,0.19197785736846135,0.1898751297727262,0.15399655035621676,0.1682649503671311,0.04064119326807927,0.044660255449480296,0.01735765337502167,0.00679328816988855,0.052651569668534765,0.5419495973947233,0.36077601435294127,3185.6885,0.22473513677694118,0.20950998982387298,0.17566441924432905,0.19299121585449786,0.04734749676402963,0.06450490724679503,0.039201843726229986,0.50336,0.23433254315868243,23.433254315868243,0.28476,0.21874553146212478,21.874553146212477,0.07844,0.18296457660085835,18.296457660085835,0.13344,0.20130151180356853,20.130151180356854,0.0,0.049393083473534105,4.9393083473534105,0.0,0.06747834542499577,6.747834542499577,0.0,0.04096589900001511,4.096589900001511
CITY OF CHICAGO:Ward 02 Precinct 04,100.0,0.21754571088052452,0.16467564179476282,0.16241577749231365,0.1631594963402245,0.04656447553795137,0.03515406310990473,0.017258424801434986,0.017818614759476787,0.04538118458651198,0.5608709964062346,0.34269940144148464,2800.0437,0.25070235871642366,0.1843962400820005,0.18416517133156682,0.18764822930485575,0.05334060940313479,0.054826979917771704,0.03887542068094243,0.77842,0.26180450046683856,26.180450046683855,0.06734,0.19233464999987898,19.2334649999879,0.07554,0.19194861648928763,19.194861648928764,0.07868,0.1953851160254044,19.53851160254044,0.0,0.05562640667234387,5.562640667234387,0.0,0.05712864795987457,5.712864795987457,2e-05,0.04052155939636516,4.052155939636516
CITY OF CHICAGO:Ward 02 Precinct 05,100.0,0.26384906129350416,0.128757121411927,0.16539713343346216,0.15644421792966964,0.04742691689939213,0.026890583884454505,0.01800855510470721,0.047842747091984925,0.04008211631739915,0.6832194550472585,0.21545821452777783,1997.5567,0.3008014043843364,0.14921901080096836,0.1863513150599598,0.18140871764143876,0.05319287448618473,0.045156698477130275,0.03782498858667752,0.97616,0.313802291937884,31.380229193788402,0.00134,0.1553593201920594,15.535932019205939,0.013,0.19421236040047174,19.421236040047173,0.0095,0.18871683452283838,18.87168345228384,0.0,0.055743994858041754,5.574399485804175,0.0,0.04703780338600824,4.703780338600824,0.0,0.039262460611299746,3.9262460611299748
CITY OF CHICAGO:Ward 02 Precinct 06,100.0,0.3008727113559695,0.0853684833570115,0.18152044295445,0.15129626516702277,0.050295948106368116,0.020625455417605056,0.01679428359868953,0.04013503375843961,0.03788447111777944,0.672543135783946,0.21230307576894222,2666.0,0.3375418367320541,0.10591230308625348,0.2020211875164142,0.1762010200303553,0.05605651490340682,0.03924335264173538,0.03697879452647615,0.99392,0.35155554964256885,35.155554964256886,0.0,0.11030960061454041,11.03096006145404,0.00514,0.21036632276072742,21.03663227607274,0.00094,0.18336104644713822,18.33610464471382,0.0,0.05826441047897113,5.826441047897113,0.0,0.04122223930194974,4.1222239301949735,0.0,0.03857022131288471,3.8570221312884714
CITY OF CHICAGO:Ward 02 Precinct 07,100.0,0.25696407902579665,0.11775912563567023,0.16764058596623388,0.16758693568020888,0.05537993598691411,0.024200446249097132,0.01724248141319555,0.10410093698955052,0.09779178929321412,0.631365513171202,0.15006758449142998,2219.0002,0.29342895544010605,0.1372722143812685,0.1889344068962884,0.19456870268715581,0.06253295771249395,0.041120459067967574,0.03609731325141518,0.9515,0.30610388595580845,30.610388595580844,0.00054,0.14277308320369303,14.277308320369302,0.02042,0.19709428458411887,19.70942845841189,0.02752,0.20267901605073485,20.267901605073487,2e-05,0.0651700389548888,6.51700389548888,0.0,0.042641603878330825,4.2641603878330825,0.0,0.037486242708517706,3.7486242708517707
CITY OF CHICAGO:Ward 02 Precinct 08,100.0,0.3821317737551183,0.04983476113396641,0.1911970567596822,0.14227742483603384,0.027592791283384273,0.0,0.013739782188931505,0.008232710854406649,0.02908891168557016,0.9154774470100194,0.04720087556526479,1822.0001,0.42734740016135375,0.07259972952638054,0.20875065112694102,0.16874576959660895,0.0288156941471212,0.016715345538476013,0.030980419339814082,0.99996,0.4413178945881232,44.13178945881232,0.0,0.07469298987247588,7.469298987247589,4e-05,0.21539609320104125,21.539609320104127,0.0,0.17394590816512528,17.39459081651253,0.0,0.029645992760490705,2.9645992760490705,0.0,0.01680486854038911,1.6804868540389108,0.0,0.03259397872292237,3.259397872292237
CITY OF CHICAGO:Ward 02 Precinct 09,100.0,0.3395628455601405,0.07919281303651413,0.163413285402236,0.15921137099812427,0.03180183857017522,0.016269510159539965,0.017321926230386447,0.02770636890979828,0.06218568563763725,0.8288182506817565,0.00824563128133968,2779.1444,0.3827865974258219,0.10133351632418525,0.18011081916479693,0.18675554556805685,0.034419463087039935,0.033277809062321174,0.035271258804473564,0.99982,0.39758282095392905,39.75828209539291,0.0,0.10498141960161925,10.498141960161925,0.0001,0.18680920797149164,18.680920797149163,8e-05,0.19363056709816923,19.363056709816924,0.0,0.035638769106867266,3.5638769106867265,0.0,0.03484049310732563,3.484049310732563,0.0,0.036491314110205425,3.6491314110205426
CITY OF CHICAGO:Ward 02 Precinct 10,100.0,0.20546981717962134,0.2197102327797039,0.15389943764824807,0.15207268380061226,0.022835926843451683,0.03920830369371616,0.013577188011763542,0.039831239868557924,0.08464583848460479,0.7409139533607018,0.08113868103219675,2511.9203,0.24580384863802063,0.24078847157265465,0.17221254397103833,0.1797758090494397,0.0269103219552827,0.056365739529198905,0.032098274721061075,0.51264,0.25492154836287906,25.492154836287906,0.43906,0.24974855426998288,24.97485542699829,0.02724,0.17885316774553467,17.885316774553466,0.02106,0.18645480562856528,18.645480562856527,0.0,0.028162865381279507,2.8162865381279505,0.0,0.05827506282970561,5.827506282970561,0.0,0.033678554751114476,3.3678554751114476
CITY OF CHICAGO:Ward 02 Precinct 11,100.0,0.19435458539327155,0.22125163266786077,0.1641595035760629,0.1416832548059889,0.027910954002874543,0.04340840386328214,0.014005255647775751,0.04708795227928245,0.04393590471412,0.707128656863155,0.1890445902457823,2674.2934,0.23223061160551764,0.2419063534735117,0.1847196101738707,0.16701022963320003,0.033249008696974204,0.061389466943714374,0.033449728909906974,0.39428,0.2413448209513998,24.13448209513998,0.5329,0.2517728793826145,25.17728793826145,0.06082,0.19184978107600223,19.184978107600223,0.012,0.17329852067843793,17.32985206784379,0.0,0.034843518244299945,3.4843518244299947,0.0,0.06388311952439525,6.388311952439525,0.0,0.03525378845496503,3.5253788454965034
