joinfield,turnout_weight,demo_est_Paul Vallas,demo_est_Brandon Johnson,demo_est_Lori Lightfoot,demo_est_Chuy García,demo_est_Willie Wilson,demo_est_Kam Buckner,demo_est_Sophia King,demo_est_Jamal Green,pct_black,pct_hispanic,pct_white,pct_asian,total,final_est_Paul Vallas,final_est_Brandon Johnson,final_est_Lori Lightfoot,final_est_Chuy García,final_est_Willie Wilson,final_est_Kam Buckner,final_est_Sophia King,final_est_Jamal Green,win_prob_Paul Vallas,median_pct_Paul Vallas,median_votes_Paul Vallas,win_prob_Brandon Johnson,median_pct_Brandon Johnson,median_votes_Brandon Johnson,win_prob_Lori Lightfoot,median_pct_Lori Lightfoot,median_votes_Lori Lightfoot,win_prob_Chuy García,median_pct_Chuy García,median_votes_Chuy García,win_prob_Willie Wilson,median_pct_Willie Wilson,median_votes_Willie Wilson,win_prob_Kam Buckner,median_pct_Kam Buckner,median_votes_Kam Buckner,win_prob_Sophia King,median_pct_Sophia King,median_votes_Sophia King,win_prob_Jamal Green,median_pct_Jamal Green,median_votes_Jamal Green
CITY OF CHICAGO:Ward 01 Precinct 01,100.0,0.36862077182596825,0.18045257184326574,0.1404973005663359,0.1334335548164706,0.025196823079585665,0.008649144378107643,0.0006856430314850973,0.0,0.05017643968175367,0.18833851529081713,0.6626389417014856,0.05878241040133054,2143.8488,0.40056926641967067,0.1927918749610847,0.1461569734906351,0.13963306599800268,0.027243658864556396,0.019533958375441692,0.010422385117274346,0.006521260416396453,1.0,0.4112280374563332,41.12280374563332,0.0,0.19736398068657424,19.736398068657422,0.0,0.14974006907500892,14.974006907500891,0.0,0.14337368007359585,14.337368007359586,0.0,0.02773569558184833,2.773569558184833,0.0,0.01957768889506887,1.957768889506887,0.0,0.010614745777872333,1.0614745777872332,0.0,0.007222547447211992,0.7222547447211992
CITY OF CHICAGO:Ward 01 Precinct 02,100.0,0.35250982161073485,0.17895610822751748,0.1392276975014703,0.15061796434486782,0.027003804389509237,0.00825083425855148,0.0009695792085679382,0.0,0.043268389755754415,0.2246463322753003,0.6176425601858555,0.06958298056212162,2256.8924,0.3826783599812362,0.19106437974016494,0.1447636819613143,0.15852945927743262,0.029004850968324128,0.019281817199649345,0.010857355093957088,0.006692539420983575,0.99984,0.3925748662777916,39.25748662777916,0.00014,0.19559306974669638,19.55930697466964,0.0,0.14824249140443718,14.824249140443719,2e-05,0.16263055918466204,16.263055918466204,0.0,0.029667279676806088,2.9667279676806086,0.0,0.020088700296186784,2.0088700296186786,0.0,0.011819126055035701,1.18191260550357,0.0,0.00733593767108163,0.733593767108163
CITY OF CHICAGO:Ward 01 Precinct 03,100.0,0.3176447961877396,0.17491178595777707,0.13078527118496092,0.2076142977815197,0.018354007537347474,0.007392275595744738,0.0008333752961296342,0.0,0.02576027245248859,0.344256881742744,0.5278031182437996,0.06570555626949937,2080.7738,0.3448707111047198,0.1868489665905373,0.13575172194684038,0.22097459087428536,0.019700785532123274,0.018049218584462415,0.010337028262991106,0.006339420747102666,0.9902,0.352273979200538,35.2273979200538,0.00106,0.1910808849568516,19.10808849568516,0.0,0.13866149094772395,13.866149094772396,0.00874,0.2256581241457462,22.56581241457462,0.0,0.02047006739404411,2.047006739404411,0.0,0.01877145656239209,1.877145656239209,0.0,0.010804527253803691,1.080452725380369,0.0,0.0061712247811094925,0.6171224781109492
CITY OF CHICAGO:Ward 01 Precinct 04,100.0,0.3032191256422112,0.17650042084252263,0.12908801511614407,0.21297860481544761,0.027166151126794554,0.008290625289099653,0.00029286670899968494,0.0,0.046914794918564234,0.3686836827210315,0.4767157546197398,0.06427356336644444,2293.3597,0.328577963088362,0.18839593996513979,0.1341344777223613,0.22728043014528757,0.0290177306188064,0.018995488045573352,0.009935238923395855,0.0065351751341362445,0.97108,0.3370629943668779,33.70629943668779,0.0027,0.1927709604855089,19.27709604855089,0.0001,0.13774527744223325,13.774527744223326,0.02612,0.23268341962083144,23.268341962083145,0.0,0.030205535228383193,3.0205535228383193,0.0,0.019455518045937766,1.9455518045937765,0.0,0.009868498934141365,0.9868498934141365,0.0,0.00699405856147229,0.6994058561472289
CITY OF CHICAGO:Ward 01 Precinct 05,100.0,0.32936572073618137,0.1838838211567076,0.1355592403964666,0.1775648916467791,0.021151048009082442,0.00895173890816945,0.0010593486878327342,0.0,0.024369119661227595,0.2458323657036858,0.5638384155438353,0.08760553586635246,2231.3978,0.3570881094414506,0.19549400936662387,0.14074680547784404,0.18669368564739489,0.023192555752965707,0.020671440048973536,0.011613680548590511,0.007372157359219311,0.99804,0.36649819209294077,36.64981920929408,0.00104,0.2001196730306068,20.01196730306068,6e-05,0.1440390195693947,14.40390195693947,0.00086,0.19113712290317214,19.113712290317213,0.0,0.02384795901391957,2.384795901391957,0.0,0.02152124017313157,2.152124017313157,0.0,0.012030192203443577,1.2030192203443577,0.0,0.00744690829535213,0.744690829535213
CITY OF CHICAGO:Ward 01 Precinct 06,100.0,0.32167484302775906,0.17533799027353505,0.14048167813124535,0.16861094446803637,0.04273567742177282,0.007038737028021314,0.0016559391908491405,0.0,0.14760528437922962,0.3122971921329315,0.5172709695612552,0.0020683123581122166,1986.2087,0.3493736472882082,0.18835793353589114,0.1463532708670068,0.17955748972273036,0.04613844989039982,0.016698406613779665,0.010530507654720713,0.005862738070325557,0.99834,0.3591534307493641,35.91534307493641,0.00114,0.19344088879233706,19.344088879233706,4e-05,0.15012278107349603,15.012278107349603,0.00048,0.18433816623048638,18.43381662304864,0.0,0.04740551316724035,4.740551316724035,0.0,0.01702247385056596,1.7022473850565962,0.0,0.010896099167674169,1.089609916767417,0.0,0.005873874043987811,0.5873874043987811
CITY OF CHICAGO:Ward 01 Precinct 07,100.0,0.3239785321845255,0.18137356976467628,0.14290366004583765,0.15821680841336677,0.04016083480798931,0.008221318725294,0.0026810855995293586,0.0,0.11716633366475258,0.24511180036626104,0.5269110798722764,0.04021953858982804,2843.327,0.350993872765444,0.19370143996320086,0.14867140189676187,0.16654216016810175,0.043776713259656444,0.019249287250968826,0.012834615115998798,0.007102953222929406,0.99844,0.3615903416369094,36.15903416369094,0.0013,0.199205958860255,19.9205958860255,0.00014,0.15309518879804973,15.309518879804973,0.00012,0.171327991019942,17.132799101994202,0.0,0.045048722500776586,4.504872250077659,0.0,0.01988138146188674,1.988138146188674,0.0,0.013297508318560122,1.3297508318560123,0.0,0.007061150105751196,0.7061150105751196
CITY OF CHICAGO:Ward 01 Precinct 08,100.0,0.371332756118304,0.18669318255416387,0.1361404551530392,0.129768555110175,0.02232961574542628,0.009879878078447202,0.0013913667816635219,0.0,0.061240881025392005,0.1601111672336075,0.7095671983989835,0.043281811715792956,2058.5922,0.4053244945439065,0.1993766582997511,0.1419694924315813,0.134524451932326,0.02437143669650045,0.020398082100268614,0.010766195630889815,0.006141632007838429,0.99996,0.4157834165289005,41.578341652890046,4e-05,0.20428221528227827,20.428221528227827,0.0,0.14516077029836388,14.516077029836389,0.0,0.13754205473881115,13.754205473881115,0.0,0.02505322842254247,2.505322842254247,0.0,0.02104259702183113,2.104259702183113,0.0,0.010734956123418057,1.0734956123418058,0.0,0.006212329100595803,0.6212329100595804
CITY OF CHICAGO:Ward 01 Precinct 09,100.0,0.29822979980302494,0.17539332133724528,0.13052471855619482,0.21718458904714508,0.02799842449448657,0.007074891251662014,0.0011300650514604624,0.0,0.05724593978106383,0.3927746588062253,0.40642412506543313,0.03884424925730224,1632.3935,0.32087108532022646,0.18708073642579848,0.13486258698054104,0.23267038872211843,0.030375917908154186,0.018358187366952973,0.01141799543945822,0.007235545479812519,0.95296,0.3295943837398644,32.95943837398644,0.00254,0.19160602518620357,19.160602518620358,0.00014,0.1385085250197134,13.850852501971339,0.04436,0.238690092804682,23.8690092804682,0.0,0.03129875259904823,3.1298752599048227,0.0,0.01881097832327527,1.881097832327527,0.0,0.01175399803247289,1.175399803247289,0.0,0.007503752041402722,0.7503752041402723
CITY OF CHICAGO:Ward 01 Precinct 10,100.0,0.3209500531722078,0.17630735152550148,0.13155945092079116,0.1953068952966614,0.024641415464914225,0.007530372836039303,0.0012402703251037314,0.0,0.04754146391421182,0.32983561619065416,0.5329246324457648,0.05460743738597673,2532.8711,0.34848417557616257,0.1884387165466022,0.1367059908130825,0.20785814742565667,0.026375362115132188,0.018052028428242203,0.010669933729729748,0.00628808900845421,0.9953,0.35716841171033026,35.716841171033025,0.00112,0.1924669889585074,19.246698895850738,0.0,0.14017336460666915,14.017336460666915,0.00358,0.21248709206635327,21.248709206635326,0.0,0.02735338263888837,2.7353382638888366,0.0,0.01852825369346872,1.8528253693468721,0.0,0.01079244747804517,1.079244747804517,0.0,0.006816692847200625,0.6816692847200625
CITY OF CHICAGO:Ward 01 Precinct 11,100.0,0.3317233869370985,0.1798715848742579,0.13605811856315655,0.1751996054772653,0.026340174698990637,0.008342938990450192,0.0,0.0,0.06730941127080987,0.26685576342833045,0.5822825744425842,0.04362312180956836,2690.0161,0.36105463540094307,0.1922452790171703,0.141481294545361,0.18478813736984911,0.028534583487494748,0.01890608883796884,0.009504990393343484,0.0063574345909316494,0.9991,0.37051724712940676,37.051724712940675,0.0006,0.1965838753200722,19.65838753200722,2e-05,0.14459483685351626,14.459483685351627,0.00028,0.18903591039320777,18.903591039320776,0.0,0.02938154711050952,2.938154711050952,0.0,0.019100494041767117,1.9100494041767118,0.0,0.010206612539531427,1.0206612539531428,0.0,0.006682290205945208,0.6682290205945208
CITY OF CHICAGO:Ward 01 Precinct 12,100.0,0.3565404941410412,0.18120811256019706,0.1554777892208711,0.12192763990462757,0.031863561485347476,0.009115900473267158,0.0014023117558672174,0.0,0.06897546310949022,0.13426301470773916,0.656855553235561,0.10239975137635658,1136.4969,0.3875961923240514,0.1932650705271506,0.16199380939266592,0.1256142700422233,0.03481067733992953,0.020586444554755976,0.0117955404528126,0.007210439009472661,0.99996,0.39900800761083155,39.900800761083154,4e-05,0.1985237618474432,19.85237618474432,0.0,0.16623969477422385,16.623969477422385,0.0,0.1290169126315015,12.90169126315015,0.0,0.03561393981846213,3.561393981846213,0.0,0.02118886465736305,2.118886465736305,0.0,0.012254559489055756,1.2254559489055756,0.0,0.007705835260800384,0.7705835260800384
CITY OF CHICAGO:Ward 01 Precinct 13,100.0,0.37364134688244843,0.18283977800106238,0.14904700300270157,0.1236048723211581,0.018273496197684567,0.009556390275455339,0.000572922860708831,0.0,0.027799271961562656,0.13161379097455586,0.7306618838184052,0.0819829435325781,1451.297,0.40777992338955343,0.19509744025624084,0.15499064372100316,0.12741400340436024,0.019994198507746468,0.020637084759196213,0.010406934892649253,0.0065522147123128135,0.99996,0.4176997636749446,41.76997636749446,4e-05,0.19913906306077594,19.913906306077596,0.0,0.15854474111375222,15.854474111375222,0.0,0.1300858792095999,13.008587920959991,0.0,0.02073369309652462,2.073369309652462,0.0,0.021272465075080023,2.1272465075080023,0.0,0.010698526872533237,1.0698526872533236,0.0,0.00703183983858331,0.703183983858331
CITY OF CHICAGO:Ward 01 Precinct 14,100.0,0.3647766075809868,0.18872647703543385,0.14822645849544536,0.11207324228490784,0.03143814333564565,0.01086557067014265,0.001429310138656996,0.0,0.10300737609119885,0.13652921068866164,0.65907619654343,0.043935526250168264,1826.6721,0.39653778382094385,0.20130099346971447,0.15435185120341888,0.11556703056320802,0.0347745851718413,0.02191996193178264,0.011498766939434208,0.0069214705427189105,0.99994,0.4079727204178334,40.79727204178334,6e-05,0.20674722245758853,20.674722245758854,0.0,0.15862918688914746,15.862918688914746,0.0,0.11850574086275605,11.850574086275605,0.0,0.03576997077546891,3.576997077546891,0.0,0.022442274883893727,2.244227488389373,0.0,0.012044718523814044,1.2044718523814044,0.0,0.007433931703606355,0.7433931703606355
CITY OF CHICAGO:Ward 01 Precinct 15,100.0,0.36878870558835036,0.18408182903436987,0.13719072937180274,0.13113399029908213,0.02610200615285547,0.01023854909475871,0.0,0.0,0.05154508858656792,0.16447394493940018,0.6932514812007323,0.06110777962460239,2381.9864,0.4018888741283372,0.196523572931539,0.14305349090783256,0.13620799350341928,0.02813275788438667,0.021031839376279927,0.009633259094151112,0.006400655817116727,1.0,0.4124703306460349,41.247033064603485,0.0,0.20148517724737752,20.14851772473775,0.0,0.14643047438820747,14.643047438820748,0.0,0.1392549941389199,13.92549941389199,0.0,0.029024135478802143,2.902413547880214,0.0,0.02204108695447407,2.204108695447407,0.0,0.009716535654710532,0.9716535654710532,0.0,0.006648584109181244,0.6648584109181244
CITY OF CHICAGO:Ward 01 Precinct 16,100.0,0.353004805200107,0.1788841392956183,0.13238414713863084,0.16160012309768154,0.02246340780418414,0.008129337822937703,0.001069849182059515,0.0,0.030146723991877525,0.22704360970576648,0.6376999969116848,0.034707854704923914,2412.3185,0.3841630841529413,0.1911338646932894,0.13720041651006412,0.1697941165649037,0.02404866096587127,0.019115903939525815,0.010856631862977383,0.0065597649534892034,0.99988,0.39378712691460815,39.37871269146081,0.0001,0.19559906858438003,19.559906858438005,0.0,0.14044032756955996,14.044032756955996,2e-05,0.1735474117650549,17.354741176505488,0.0,0.025035173702632342,2.5035173702632343,0.0,0.019518366869306185,1.9518366869306185,0.0,0.011364416022911656,1.1364416022911656,0.0,0.006200043025578434,0.6200043025578434
CITY OF CHICAGO:Ward 01 Precinct 17,100.0,0.4030217438718828,0.18939204517046893,0.1396144574994341,0.0943463989954107,0.01908047468160634,0.012080689322416106,0.0,0.0,0.04652610632181454,0.0846687303715181,0.7968713091882291,0.04235887004102484,1346.6719,0.4401131521959384,0.2021807499518912,0.1454998535929469,0.09579999164958228,0.0208965484874954,0.02277196703927925,0.009457558546237942,0.006152622179690759,1.0,0.45105486788596627,45.10548678859663,0.0,0.20663462986618075,20.663462986618075,0.0,0.14904715757607234,14.904715757607235,0.0,0.09772487160005747,9.772487160005747,0.0,0.021115028795739003,2.1115028795739,0.0,0.023597558025267376,2.3597558025267378,0.0,0.00980877508453518,0.980877508453518,0.0,0.006568182988734098,0.6568182988734098
CITY OF CHICAGO:Ward 01 Precinct 18,100.0,0.37413441690236776,0.18846524622335603,0.1360468988869318,0.13335998490585407,0.014457294271243495,0.010997810878251985,7.415747321385156e-05,0.0,0.015992630213771952,0.144013551089912,0.7191024399912432,0.05019435086326422,2143.2372,0.40792837614622374,0.20069121828465283,0.14115098191496359,0.13794443897582284,0.015974647184149662,0.02231901844682971,0.010114752043857013,0.0067490106465628065,1.0,0.4175528346400433,41.75528346400433,0.0,0.20503913036225463,20.503913036225462,0.0,0.1442875982459429,14.42875982459429,0.0,0.1408973109765123,14.089731097651232,0.0,0.016453063393258357,1.6453063393258356,0.0,0.02307942086241103,2.3079420862411033,0.0,0.010266199716183007,1.0266199716183007,0.0,0.007345168119600688,0.7345168119600688
CITY OF CHICAGO:Ward 01 Precinct 19,100.0,0.37505627586023155,0.18787060987937435,0.14297447183032885,0.1261301512168114,0.01398713846711079,0.011517162287362152,0.0,0.0,0.005771833331384118,0.11529696017414978,0.7201195086319249,0.05991918778035433,2197.4647,0.40843204746986517,0.19983111896188538,0.14794759052718573,0.1296424805458465,0.01567020633108042,0.023432154608885467,0.010609061478198154,0.007307783720115393,0.99994,0.41886716588982215,41.88671658898222,6e-05,0.20377119004102795,20.377119004102795,0.0,0.15134264316642215,15.134264316642215,0.0,0.1322528622635985,13.22528622635985,0.0,0.015451309762895406,1.5451309762895407,0.0,0.024105319073139377,2.4105319073139375,0.0,0.010934808218579672,1.0934808218579672,0.0,0.007428162439245408,0.7428162439245408
CITY OF CHICAGO:Ward 01 Precinct 20,100.0,0.3830932748115094,0.19849749911042314,0.1536542954113473,0.0911128986198004,0.01707822707827047,0.013629483957494283,0.0004701305523741156,0.0,0.03628698436078838,0.037487927984298335,0.7520481365414936,0.10325121327240214,2404.9422,0.4171330898427895,0.2104334710082998,0.15988760353388606,0.09089051433353787,0.019714509523193285,0.02577364101154163,0.011393733628697014,0.007645880761117104,0.99996,0.4282646531560942,42.82646531560942,4e-05,0.2157625635082367,21.57625635082367,0.0,0.16380488511116398,16.380488511116397,0.0,0.09332963604187056,9.332963604187055,0.0,0.020632630779603138,2.063263077960314,0.0,0.02666893078007571,2.666893078007571,0.0,0.011406020995301924,1.1406020995301924,0.0,0.007321761722934039,0.7321761722934038
CITY OF CHICAGO:Ward 01 Precinct 21,100.0,0.338092602475537,0.1822914025645878,0.14626904512423328,0.16912511322086962,0.011709474210335736,0.010048171945655382,0.0,0.0,0.0317681523772639,0.2067985285627052,0.6891978167187047,0.041379352649320134,2266.0021,0.3713950532052886,0.19480465696816968,0.15155235682085044,0.17624920101614233,0.013045704227337206,0.020542652261004508,0.009270344374231607,0.006012474770037617,0.99968,0.37894955468875685,37.894955468875686,0.0003,0.19887699776147866,19.887699776147866,0.0,0.15421683370230269,15.42168337023027,2e-05,0.1796044963426771,17.96044963426771,0.0,0.013700842606471284,1.3700842606471284,0.0,0.02145345650581622,2.145345650581622,0.0,0.009466935572067996,0.9466935572067996,0.0,0.0060971197332365746,0.6097119733236575
